delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ABUSO DE CONFIANZA,CELAYA,2024,JULIO,19,FRACCIONAMIENTO LAS HUERTAS GUANAJUATO,HUERTA DE LAS UVAS,
ROBOS DIVERSOS,CELAYA,2024,JULIO,19,EL CUIJE GUANAJUATO,FUNDADORES,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,21,VILLAS DEL BAJIO III CELAYA GUANAJUATO,VILLA DE GAVIRA,
AMENAZAS,CELAYA,2024,JULIO,23,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2024,JULIO,23,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JULIO,24,LINDAVISTA CELAYA GUANAJUATO,VIOLETA,
AMENAZAS,CELAYA,2024,JULIO,19,ALAMOS ALAMOS GUANAJUATO,QUETZALLI,
OTROS DELITOS,CELAYA,2024,JULIO,24,LA SUIZA CELAYA GUANAJUATO,RÍO LERMA,
EXTORSION,CELAYA,2024,JULIO,19,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,
FRAUDE,CELAYA,2024,JULIO,19,CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,JUNIO,11,PARQUE INDUSTRIAL EL VERGEL GUANAJUATO PARQUE INDUSTRIAL EL VERGEL GUANAJUATO,AVENIDA EL VERGEL AVENIDA EL VERGEL,
DAÑOS,CELAYA,2024,JUNIO,1,LATINOAMERICANA CELAYA GUANAJUATO,SANTO DOMINGO,
AMENAZAS,CELAYA,2024,JUNIO,25,LOS NARANJOS CELAYA GUANAJUATO,CIRCUITO DE LOS CEREZOS,
LESIONES DOLOSAS,CELAYA,2024,JUNIO,27,ALAMOS CELAYA GUANAJUATO,FLAMENCO,
ROBO A NEGOCIO,CELAYA,2024,JULIO,11,SAN MIGUEL CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA
FRAUDE,CELAYA,2024,JULIO,11,SAN ANTONIO CELAYA GUANAJUATO,FRESNO,
OTROS DELITOS,CELAYA,2024,JULIO,11,ZONA INDUSTRIAL CELAYA GUANAJUATO,CALLE EJE MOR-PONIENTE,
ROBOS DIVERSOS,CELAYA,2024,JULIO,11,LAS ARBOLEDAS CELAYA GUANAJUATO,SIERRA NEVADA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,JULIO,12,JACARANDAS CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,15,INT. 5 ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,
AMENAZAS,CELAYA,2024,JULIO,15,EL PUESTO GUANAJUATO,CAMINO REAL,
LESIONES DOLOSAS,CELAYA,2024,JULIO,15,EL PUESTO GUANAJUATO,CAMINO REAL,
ROBO A NEGOCIO,CELAYA,2024,JULIO,18,PLAZA MAGNA L 4 RENACIMIENTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,FRACCIONAMIENTO ZONA DE ORO CELAYA GUANAJUATO,RUBÉN M. CAMPOS,
FRAUDE,CELAYA,2024,JULIO,18,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2024,JULIO,26,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,27,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,
ROBOS DIVERSOS,CELAYA,2024,JULIO,28,VALLE DEL REAL CELAYA GUANAJUATO,SANTÍSIMA TRINIDAD,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,24,ALAMOS CELAYA GUANAJUATO,PELÍCANO,
OTROS DELITOS,CELAYA,2024,JULIO,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
AMENAZAS,CELAYA,2024,JULIO,19,LIBERACION CELAYA GUANAJUATO,CALLE MARÍA PIÑA,
OTROS DELITOS,CELAYA,2024,JULIO,21,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,POMELO,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,22,ZONA DE ORO CELAYA GUANAJUATO,LUCIO MARMOLEJO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,JULIO,22,VILLAS DEL BAJIO II CELAYA GUANAJUATO,VILLA DE TALAMANTE,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2024,JULIO,22,EL VERGEL CELAYA GUANAJUATO,AGRARISMO SUR,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,JULIO,23,KM 1.8 10 DE ABRIL CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,23,TECNOLOGICO CELAYA GUANAJUATO,FÍSICOS,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,24,CELAYA GUANAJUATO,VILLAS NATURA,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,19,CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,JULIO,19,FRACCIONAMIENTO ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,CON VIOLENCIA
FRAUDE,CELAYA,2024,JUNIO,10,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA PEÑUELITAS,
DAÑOS,CELAYA,2024,JUNIO,21,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,LIBRAMIENTO NORORIENTE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JUNIO,15,MISION SANTA FE CELAYA GUANAJUATO,MISIÓN DE LOS CLARECIANOS,
OTROS DELITOS,CELAYA,2024,JUNIO,22,CELAYA GUANAJUATO,AVENIDA LAS TORRES,
VIOLENCIA FAMILIAR,CELAYA,2024,JUNIO,25,CAMARGO CELAYA GUANAJUATO,CALLE AVENIDA REVOLUCIÓN,
FRAUDE,CELAYA,2024,JULIO,10,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
ROBOS DIVERSOS,CELAYA,2024,JULIO,10,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,JULIO,10,SAN JUANICO CELAYA GUANAJUATO,AVENIDA MÁRMOL,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,JULIO,8,DOS PLAZAS CELAYA GUANAJUATO,PLAZA SAN JORGE,
CONTRA LA SALUD,CELAYA,2024,JULIO,9,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,COMPUERTA PALMA REAL,
LESIONES DOLOSAS,CELAYA,2024,JULIO,27,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO LAGOS,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,17,EMILIANO ZAPATA CELAYA GUANAJUATO,GRACIANO SÁNCHEZ,
ABUSO DE CONFIANZA,CELAYA,2024,JULIO,18,LAS DELICIAS CELAYA GUANAJUATO,TORRES LANDA,
ROBO A NEGOCIO,CELAYA,2024,JULIO,31,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,JULIO,31,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,31,LAS FLORES CELAYA GUANAJUATO,DE LA ROSA,
CONTRA LA SALUD,CELAYA,2024,JULIO,31,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
HOMICIDIO DOLOSO,CELAYA,2024,JULIO,23,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,
ROBOS DIVERSOS,CELAYA,2024,JULIO,19,LAS DELICIAS CELAYA GUANAJUATO,TORRES LANDA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,JULIO,22,EL VERGEL CELAYA GUANAJUATO,MITLA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,JULIO,22,SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,SIN VIOLENCIA
FRAUDE,CELAYA,2024,JULIO,22,ALAMOS CELAYA GUANAJUATO,GOLONDRINA,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,18,ALAMEDA CELAYA GUANAJUATO,20 DE NOVIEMBRE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,CARLOS M. PERALTA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
ROBO A NEGOCIO,CELAYA,2024,JULIO,24,LA CALESA CELAYA GUANAJUATO,PUESTA DE SOL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,24,CELAYA GUANAJUATO,CIRCUITO ALMERIA,
ROBOS DIVERSOS,CELAYA,2024,JUNIO,19,TIERRA BLANCA CELAYA GUANAJUATO,CAMINO A JOFRE,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,JUNIO,13,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JUNIO,5,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS OLIVOS,
AMENAZAS,CELAYA,2024,JUNIO,25,LOS PINOS II CELAYA GUANAJUATO,AVENIDA EL SAUZ,
FRAUDE,CELAYA,2024,JUNIO,21,ALAMEDA CELAYA GUANAJUATO,SINALOA,
HOMICIDIO DOLOSO,CELAYA,2024,JUNIO,17,LA SUIZA CELAYA GUANAJUATO,MUTUALISMO,
HOMICIDIO DOLOSO,CELAYA,2024,JUNIO,16,SAN JUAN CELAYA GUANAJUATO,LICENCIADO MARIANO AZUELA,
HOMICIDIO DOLOSO,CELAYA,2024,JUNIO,14,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,GUAYABO,
ROBOS DIVERSOS,CELAYA,2024,JULIO,12,CELAYA LOS LAURELES GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2024,JULIO,7,QUINTA ARBOLEDAS CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
OTROS DELITOS,CELAYA,2024,JULIO,9,COLONIA CENTRO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,26,SANTA RITA CELAYA GUANAJUATO,SALAMANCA - CELAYA,CON VIOLENCIA
FRAUDE,CELAYA,2024,JULIO,9,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DE ARRIAGA,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,9,LOS PINOS CELAYA GUANAJUATO,CASUARINAS,
AMENAZAS,CELAYA,2024,JULIO,9,TECNOLOGICO CELAYA GUANAJUATO,ABOGADOS,
AMENAZAS,CELAYA,2024,JULIO,9,EJIDAL CELAYA GUANAJUATO,EJIDO DE LA LUZ,
ABUSO DE CONFIANZA,CELAYA,2024,JULIO,31,VILLA LOS ÁLAMOS CELAYA GUANAJUATO,CALLE CHIMALAPA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JULIO,31,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2024,JULIO,31,LA CALESA CELAYA GUANAJUATO,CALLE SALVADOR ORTEGA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,JULIO,31,HACIENDA NATURA ROQUE GUANAJUATO,ALVARO OBREGÓN,
ROBOS DIVERSOS,CELAYA,2024,JULIO,30,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,13,SANTA ISABEL CELAYA GUANAJUATO,AVENIDA SANTA CLARA,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,JULIO,14,EJIDAL CELAYA GUANAJUATO,EJIDO LOS AGUIRRE,
ROBO A NEGOCIO,CELAYA,2024,JULIO,15,EL DORADO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,JULIO,15,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,
HOMICIDIO DOLOSO,CELAYA,2024,JULIO,15,EL VERGEL CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2024,JULIO,16,CIUDADELA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
DAÑOS,CELAYA,2024,JULIO,16,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,
OTROS DELITOS,CELAYA,2024,JULIO,16,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA DE LA AMISTAD,
OTROS DELITOS,CELAYA,2024,JULIO,16,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA ENDO,
OTROS DELITOS,CELAYA,2024,JULIO,17,YUSTIS GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,JULIO,15,SANTA ANITA CELAYA GUANAJUATO,VESTA,
ROBOS DIVERSOS,CELAYA,2024,JULIO,17,ROSA LINDA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,17,EMILIANO ZAPATA CELAYA GUANAJUATO,MIGUEL ALEMÁN,
AMENAZAS,CELAYA,2024,JULIO,13,EMILIANO ZAPATA CELAYA GUANAJUATO,OTILIO MONTAÑO,
ROBOS DIVERSOS,CELAYA,2024,JULIO,18,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,MÍSPERO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,18,SAN ANDRES CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,
HOMICIDIO DOLOSO,CELAYA,2024,JULIO,15,VILLAS DEL BAJIO I CELAYA GUANAJUATO,AVENIDA EL SAUZ,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JUNIO,3,SAN ANTONIO CELAYA GUANAJUATO,GUANAJUATO,
OTROS DELITOS,CELAYA,2024,JUNIO,6,LOS PINOS II CELAYA GUANAJUATO,LICOPODIO,
LESIONES DOLOSAS,CELAYA,2024,JUNIO,15,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
OTROS DELITOS,CELAYA,2024,JUNIO,28,LAS FUENTES CELAYA GUANAJUATO,LICENCIADO ANDRÉS QUINTANA ROO,
ROBO A CASA HABITACIÓN,CELAYA,2024,JUNIO,28,QUINTA BUGAMBILIAS CELAYA GUANAJUATO,FLOR DE PRIMAVERA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JUNIO,29,EMILIANO ZAPATA CELAYA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,
CONTRA LA SALUD,CELAYA,2024,JUNIO,17,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JULIO,12,CELAYA GUANAJUATO,DEL ARENAL,
LESIONES DOLOSAS,CELAYA,2024,JULIO,8,COLONIA PEDRO MARÍA ANAYA GUANAJUATO,MOLINO DEL REY,
OTROS DELITOS,CELAYA,2024,JULIO,9,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,
ROBO A NEGOCIO,CELAYA,2024,JULIO,9,ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2024,JULIO,9,ZONA DE ORO CELAYA GUANAJUATO,ALBINO GARCÍA,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,9,CAPITALES DE EUROPA CELAYA GUANAJUATO,COMBATES DE CELAYA,
DAÑOS,CELAYA,2024,JULIO,9,LOS FRAILES CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
OTROS DELITOS,CELAYA,2024,JULIO,30,RANCHO SECO CELAYA GUANAJUATO,6 DE NOVIEMBRE,
DAÑOS,CELAYA,2024,JULIO,31,LOS LAURELES CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
OTROS DELITOS,CELAYA,2024,JULIO,30,MONTE BLANCO CELAYA GUANAJUATO,EJIDO BUENAVISTA,
LESIONES DOLOSAS,CELAYA,2024,JULIO,30,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,VALLE DE LOS NARANJOS,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,13,LAS FUENTES CELAYA GUANAJUATO,FUENTE OVEJUNA,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,JULIO,17,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA CHÁVEZ,
AMENAZAS,CELAYA,2024,JULIO,13,SAN RAFAEL CELAYA GUANAJUATO,AMPLIACIÓN PIÑONES,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,14,LAS FUENTES CELAYA GUANAJUATO,MANUEL DOBLADO,
ROBOS DIVERSOS,CELAYA,2024,JULIO,14,INT 203 COLONIA CENTRO CELAYA GUANAJUATO,ZARAGOZA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,14,EL CAMPANARIO CELAYA GUANAJUATO,PASEO DEL CAMPANARIO,
CONTRA LA SALUD,CELAYA,2024,JULIO,15,NO CATALOGADO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,13,LAS FUENTES CELAYA GUANAJUATO,FUENTE OVEJUNA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,13,EL VERGEL CELAYA GUANAJUATO,SIN NOMBRE NÚMERO 380,
ROBOS DIVERSOS,CELAYA,2024,JULIO,14,COLONIA CENTRO CELAYA GUANAJUATO,RÍO BRAVO,CON VIOLENCIA
HOMICIDIO CULPOSO,CELAYA,2024,JULIO,15,CELAYA GUANAJUATO,AVENIDA BALEARES,
OTROS DELITOS,CELAYA,2024,JUNIO,17,EL CAMPANARIO CELAYA GUANAJUATO,AVENIDA LAS TORRES,
HOMICIDIO DOLOSO,CELAYA,2024,JUNIO,8,SANTOS DEGOLLADO CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,
ROBOS DIVERSOS,CELAYA,2024,JUNIO,13,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,JUNIO,13,LA CRUZ CELAYA GUANAJUATO,SANTA CECILIA,
LESIONES DOLOSAS,CELAYA,2024,JUNIO,15,FRACCIONAMIENTO ANCONA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,JULIO,8,FRACCIONAMIENTO DE LOS SANTOS CELAYA GUANAJUATO,SAN SEBASTIAN,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,11,LOS OLIVOS CELAYA GUANAJUATO,VALLE DEL HUASCO,
CONTRA LA SALUD,CELAYA,2024,JULIO,11,RESURRECCIÓN CELAYA GUANAJUATO,JAIME NUNÓ,
LESIONES DOLOSAS,CELAYA,2024,JULIO,8,SAN MIGUEL CELAYA GUANAJUATO,FRANCISCO JAVIER MINA,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,25,LOS SAUCES CELAYA GUANAJUATO,MAR ROJO,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,25,LOS SAUCES CELAYA GUANAJUATO,MAR ROJO,
FRAUDE,CELAYA,2024,JULIO,25,LAS AVES CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
FRAUDE,CELAYA,2024,JULIO,25,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,10,SANTA MARIA CELAYA GUANAJUATO,CALLE URIANGATO,
OTROS DELITOS,CELAYA,2024,JULIO,30,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO VALLE,
FRAUDE,CELAYA,2024,JULIO,31,FRACCIONAMIENTO ALTEZA CELAYA GUANAJUATO,PRINCIPADO,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,31,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,
EXTORSION,CELAYA,2024,JULIO,17,RENACIMIENTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
DAÑOS,CELAYA,2024,JULIO,10,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO RIOS,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2024,JULIO,18,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,CALLE BALANZA,
DAÑOS,CELAYA,2024,JULIO,18,CELAYA GUANAJUATO,CAMINO REAL,
ROBO A NEGOCIO,CELAYA,2024,JULIO,12,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,13,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,FRANCISCO MASCAREÑO,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,13,EMILIANO ZAPATA CELAYA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,
LESIONES DOLOSAS,CELAYA,2024,JULIO,15,CELAYA GUANAJUATO,PRIVADA PROGRESO,
ROBO DE VEHÍCULO,CELAYA,2024,JULIO,15,CELAYA GUANAJUATO,GUANAJUATO 45D,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,17,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,VICENTE FOX,
ROBO A NEGOCIO,CELAYA,2024,JULIO,10,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,JULIO,18,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2024,JULIO,18,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2024,JULIO,11,VILLA LOS ÁLAMOS SAN ISIDRO CRESPO GUANAJUATO,CELAYA-VILLAGRÁN,
OTROS DELITOS,CELAYA,2024,JULIO,14,3RA SECCIÓN DE LOS NARANJOS CELAYA GUANAJUATO,DE ALJIBE,
DAÑOS,CELAYA,2024,JULIO,12,LAGOS CELAYA GUANAJUATO,MONTE TAURO,
ROBOS DIVERSOS,CELAYA,2024,JUNIO,27,ALAMEDA CELAYA GUANAJUATO,AGUILAR Y MAYA,SIN VIOLENCIA
DAÑOS,CELAYA,2024,JUNIO,9,ZONA INDUSTRIAL CELAYA GUANAJUATO,PANAMERICANA,
OTROS DELITOS,CELAYA,2024,JUNIO,2,BARRIO DE SAN MARCOS RINCÓN DE TAMAYO GUANAJUATO,CALLE GENERAL IGNACIO ALLENDE SUR,
AMENAZAS,CELAYA,2024,JUNIO,19,SAN JUAN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
OTROS DELITOS,CELAYA,2024,JULIO,8,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2024,JULIO,8,MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO LAGOS,
OTROS DELITOS,CELAYA,2024,JULIO,25,FRACCIONAMIENTO VILLAS DE ELGUERA GUANAJUATO,VILLA DE LOS ÁRBOLES,
OTROS DELITOS,CELAYA,2024,JULIO,25,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DE LAS MONTAÑAS,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,25,GIRASOLES CELAYA GUANAJUATO,LIMONERO,
OTROS DELITOS SEXUALES,CELAYA,2024,JULIO,15,LA CALESA CELAYA GUANAJUATO,CANOA,
DESPOJO,CELAYA,2024,JULIO,15,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,MELOCOTÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,15,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA PEÑUELITAS,
FRAUDE,CELAYA,2024,JULIO,15,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,JULIO,30,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,AVENIDA EL SAUZ,
ROBOS DIVERSOS,CELAYA,2024,JULIO,10,LOS TRES PUENTES GUANAJUATO,16 DE SEPTIEMBRE,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,10,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
CONTRA LA SALUD,CELAYA,2024,JULIO,11,SANTA BARBARA CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,
ROBO A NEGOCIO,CELAYA,2024,JULIO,12,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,JULIO,12,SAN FRANCISCO CELAYA GUANAJUATO,SAN LUIS,
CONTRA LA SALUD,CELAYA,2024,JULIO,8,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,
OTROS DELITOS,CELAYA,2024,JULIO,8,SANTA MARIA CELAYA GUANAJUATO,NOCHEBUENA,
HOMICIDIO DOLOSO,CELAYA,2024,JULIO,10,SAN JUAN CELAYA GUANAJUATO,MANUEL NAVARRETE,
