delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,5,EL CALVARIO COLONIA CELAYA GUANAJUATO,CALVARIO,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,FEBRERO,10,EJIDAL CELAYA GUANAJUATO,EJIDO DEL SAUZ,
OTROS DELITOS,CELAYA,2025,FEBRERO,6,COLONIA CENTRO CELAYA GUANAJUATO,IGNACIO ALLENDE,
OTROS DELITOS,CELAYA,2025,FEBRERO,7,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,
AMENAZAS,CELAYA,2025,FEBRERO,22,VILLAS DEL BAJIO I CELAYA GUANAJUATO,VILLA DE TRIANA,
EXTORSION,CELAYA,2025,FEBRERO,6,VILLA DE LOS REYES CELAYA GUANAJUATO,ZACATECAS,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,10,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,COLONIA LAS PALMAS GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,4,TENERÍA DEL SANTUARIO GUANAJUATO,FRANCISCO I MADERO,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,5,LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,5,CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,23,COLONIA CENTRO CELAYA GUANAJUATO,NICOLÁS BRAVO,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,18,JACARANDAS CELAYA GUANAJUATO,CERRO DE LAS CAMPAÑAS,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,10,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,2A. DE AMERICAS,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,10,VILLAS DEL ROCIO CELAYA GUANAJUATO,DE ROSAS MORENO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CACAO,
FRAUDE,CELAYA,2025,FEBRERO,11,CELAYA GUANAJUATO,JOSÉ MARÍA MORELOS Y PAVÓN,
DAÑOS,CELAYA,2025,FEBRERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,CELAYA GUANAJUATO,NORTHEAST AXIS LUIS DONALDO COLOSIO,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,6,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,SANTA MARÍA DEL REFUGIO GUANAJUATO,LAS CRUCES,
VIOLACION,CELAYA,2025,FEBRERO,10,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,CALLE SAN JUAN,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,9,SAN ISIDRO GUANAJUATO,OLIVEROS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,DE LOS CEREZOS,
OTROS DELITOS,CELAYA,2025,FEBRERO,10,SAN ANTONIO CELAYA GUANAJUATO,SILVANO RAMOS,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,AVENIDA EL SAUZ,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,3,SAN JUANICO CELAYA GUANAJUATO,CUARZO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,5,EL DORADO CELAYA GUANAJUATO,ALFONSO RIVERA PÉREZ CAMPOS,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,MESQUITEZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,LAS ARBOLEDAS CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,9,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,CIRCUITOS,
FRAUDE,CELAYA,2025,FEBRERO,5,RANCHO SECO CELAYA GUANAJUATO,ZACATECAS,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,4,MÉXICO CELAYA GUANAJUATO,CHICHEN-ITZA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,BRONCE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,4,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,TABACHINES,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,SANTA MARIA CELAYA GUANAJUATO,CAMINO A JOFRE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA JURICA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,MANUEL DOBLADO,SIN VIOLENCIA
EXTORSION,CELAYA,2025,FEBRERO,1,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,3,EL DORADO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,23,SAN ELÍAS GUANAJUATO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,23,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2025,FEBRERO,5,LATINOAMERICANA CELAYA GUANAJUATO,PERÚ,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,4,FOVISSSTE CELAYA GUANAJUATO,ANTONIO GARCÍA CUBAS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,4,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,FRESNO,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,FEBRERO,6,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,CIRCUITO DEL PRADO,
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,11,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,CALLE ALIGUSTRE,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,CELAYA COLONIA DEL PARQUE GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,8,VILLAS DEL BAJIO I CELAYA GUANAJUATO,AVENIDA 15 DE ABRIL,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,10,SANTA ISABEL CELAYA GUANAJUATO,CAMINO A JOFRE,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,11,TECNOLOGICO CELAYA GUANAJUATO,MÉDICOS,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VAINILLA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,4,NUEVO TECNOLOGICO CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,LA SUIZA CELAYA GUANAJUATO,LUCERNA,CON VIOLENCIA
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA CHÁVEZ,
DAÑOS,CELAYA,2025,FEBRERO,5,EL DORADO CELAYA GUANAJUATO,COMBATES DE CELAYA,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,4,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,CALLE FERROCARRIL CENTRAL,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,4,LAS DELICIAS CELAYA GUANAJUATO,LIBRAMIENTO NORORIENTE,
DAÑOS,CELAYA,2025,FEBRERO,6,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,
VIOLACION,CELAYA,2025,FEBRERO,7,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,FONTANA RESIDENCIAL CELAYA GUANAJUATO,FUENTE DE LA BARCAZA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,5,DOS PLAZAS CELAYA GUANAJUATO,PLAN DE TUXTEPEC,
DAÑOS,CELAYA,2025,FEBRERO,1,COLONIA CENTRO CELAYA GUANAJUATO,LIBERTAD,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,CIRCUITO VOLTAIRE,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,19,LAS DELICIAS CELAYA GUANAJUATO,TORRES LANDA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,RANCHO SECO CELAYA GUANAJUATO,LÁZARO CÁRDENAS,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,DEL CANAL,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,19,LA CONCORDIA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,2,EMILIANO ZAPATA CELAYA GUANAJUATO,LUCIO MORENO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,7,INDUSTRIAL CELAYA GUANAJUATO,AVENIDA INDUSTRIALES,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,LOS NARANJOS CELAYA GUANAJUATO,LIMONERO,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,CELAYA GUANAJUATO,HALCÓN,
DAÑOS,CELAYA,2025,FEBRERO,4,ALAMOS CELAYA GUANAJUATO,FLOR DE PRIMAVERA,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,11,EJIDAL CELAYA GUANAJUATO,EJIDO DE GALVANES,
OTROS DELITOS,CELAYA,2025,FEBRERO,10,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,
OTROS DELITOS,CELAYA,2025,FEBRERO,11,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DEL MILAGRO,
OTROS DELITOS,CELAYA,2025,FEBRERO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,5,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,ACELGA,
AMENAZAS,CELAYA,2025,FEBRERO,5,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA DEL CARBÓN,
AMENAZAS,CELAYA,2025,FEBRERO,8,SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,11,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,AGUASCALIENTES,
OTROS DELITOS,CELAYA,2025,FEBRERO,6,RANCHO SECO CELAYA GUANAJUATO,EJE JUAN PABLO II,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,5,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,FEBRERO,8,ALAMEDA CELAYA GUANAJUATO,SINALOA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,2,VALLE HERMOSO CELAYA GUANAJUATO,MARGARITA,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,PASEO DE LA CALZADA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,200-A LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,8,JARDINES DE CELAYA 2DA SECCIÓN CELAYA GUANAJUATO,PASEO DE GUANAJUATO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,TECNOLOGICO CELAYA GUANAJUATO,ECONOMISTAS,
DAÑOS,CELAYA,2025,FEBRERO,4,1A LOS LAURELES CELAYA GUANAJUATO,FERROCARRIL CENTRAL,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,
DAÑOS,CELAYA,2025,FEBRERO,5,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,DE LOS CEREZOS,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,22,CELAYA GUANAJUATO,QUINTA REAL DE LAS AZUCENAS,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,23,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,ELENA GARRO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,8,SAN JUANICO CELAYA GUANAJUATO,MINA DE MELLADO,
DAÑOS,CELAYA,2025,FEBRERO,8,SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,
OTROS DELITOS,CELAYA,2025,FEBRERO,11,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,16 DE SEPTIEMBRE,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,5,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,EMILIANO ZAPATA CELAYA GUANAJUATO,CARLOS M. PERALTA,
OTROS DELITOS,CELAYA,2025,FEBRERO,11,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,PROLONGACIÓN AVENIDA LAS TORRES,
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,18,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DE RAUDALES,
DAÑOS,CELAYA,2025,FEBRERO,19,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DEL BOSQUE,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,8,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,8,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE DEL BOSQUE,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,FEBRERO,2,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,4,LA FAVORITA CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,4,MONTE BLANCO CELAYA GUANAJUATO,EJIDO CERRO PRIETO,
FRAUDE,CELAYA,2025,FEBRERO,4,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,8,EMILIANO ZAPATA CELAYA GUANAJUATO,OTILIO MONTAÑO,
OTROS DELITOS,CELAYA,2025,FEBRERO,8,CAPITALES DE EUROPA CELAYA GUANAJUATO,COMBATES DE CELAYA,
DAÑOS,CELAYA,2025,FEBRERO,8,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,HACIENDA DE LA ERRE,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,MARGARITA,
OTROS DELITOS,CELAYA,2025,FEBRERO,4,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,HERMENEGILDO GALEANA,
OTROS DELITOS,CELAYA,2025,FEBRERO,5,VALLE DE GIRASOLES CELAYA GUANAJUATO,VALLE DE LOS OLIVOS,
OTROS DELITOS,CELAYA,2025,FEBRERO,5,CAMARGO CELAYA GUANAJUATO,CALLE AVENIDA REVOLUCIÓN,
OTROS DELITOS,CELAYA,2025,FEBRERO,23,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,PROLONGACIÓN ÁLVARO OBREGÓN,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,23,COLONIA CENTRO CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,23,LAS FLORES CELAYA GUANAJUATO,CLAVEL,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,LAS ARBOLEDAS CELAYA GUANAJUATO,AVENIDA ARBOLEDAS,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,BENITO JUÁREZ CELAYA GUANAJUATO,MARIANO ABASOLO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,3,LOS NARANJOS CELAYA GUANAJUATO,LOS NARANJOS,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,20,EL VERGEL CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,21,MOCTEZUMA CELAYA GUANAJUATO,CHILPANCINGO,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,22,LA CALESA CELAYA GUANAJUATO,JAELES,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,20,MOCTEZUMA CELAYA GUANAJUATO,DURANGO,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,SANTA ISABEL CELAYA GUANAJUATO,CAMINO A JOFRE,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,10,SAN ANTONIO CELAYA GUANAJUATO,BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,7,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,21,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,4,3 GUERRAS CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,TOMATE,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,5,BENITO JUÁREZ CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,6,RANCHO SECO CELAYA GUANAJUATO,SINALOA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,18,LOS PINOS II CELAYA GUANAJUATO,AVENIDA EL SAUZ,
AMENAZAS,CELAYA,2025,FEBRERO,4,SAN JUAN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
FRAUDE,CELAYA,2025,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,INDEPENDENCIA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,1,SAN MIGUEL OCTOPAN GUANAJUATO,CALLE ARBOLEDA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,LIBERACION CELAYA GUANAJUATO,JACARANDA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,5,LAS FUENTES CELAYA GUANAJUATO,FUENTE DE MERCURIO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,3,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,VICENTE CORTÉS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,3,SANTA MARIA CELAYA GUANAJUATO,DOLORES HIDALGO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,ALAMEDA CELAYA GUANAJUATO,OAXACA,
EXTORSION,CELAYA,2025,FEBRERO,6,JARDINES DE CELAYA 2DA SECCIÓN CELAYA GUANAJUATO,LAURELES,
AMENAZAS,CELAYA,2025,FEBRERO,1,HACIENDA NATURA ROQUE GUANAJUATO,CALLE MIGUEL HIDALGO,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,11,JACARANDAS CELAYA GUANAJUATO,CERRO DEL CUBILETE,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,GUANAJUATO CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
FRAUDE,CELAYA,2025,FEBRERO,11,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,11,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,RANCHO SECO CELAYA GUANAJUATO,6 DE NOVIEMBRE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,VILLA SAN REMO,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,4,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,SIN VIOLENCIA
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,23,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2025,FEBRERO,10,BRISAS DEL CARMEN CELAYA GUANAJUATO,CALLE PALMIRA,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,11,ZONA DE ORO CELAYA GUANAJUATO,MARTE,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,5,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,LAGOS CELAYA GUANAJUATO,LAGO DE COYUCA,
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,5,CELAYA GUANAJUATO,CALLE SEVERO CASTILLO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,10,PARQUE TABACHINES CELAYA GUANAJUATO,FABALES,
OTROS DELITOS,CELAYA,2025,FEBRERO,11,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,3,LOS ESTABLOS GUANAJUATO,BENITO JUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA ENDO,
AMENAZAS,CELAYA,2025,FEBRERO,3,SAN MIGUEL OCTOPAN GUANAJUATO,LABRADORES,
EXTORSION,CELAYA,2025,FEBRERO,3,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,SAN ANTONIO CELAYA GUANAJUATO,20 DE NOVIEMBRE,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,6,VALLE HERMOSO CELAYA GUANAJUATO,DALIA,
AMENAZAS,CELAYA,2025,FEBRERO,6,VALLE HERMOSO CELAYA GUANAJUATO,DALIA,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,7,ALAMEDA CELAYA GUANAJUATO,AZCAZATEO,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,7,LA AURORA CELAYA GUANAJUATO,ALFONSO RIVERA PÉREZ CAMPOS,
DAÑOS,CELAYA,2025,FEBRERO,9,LAS ARBOLEDAS CELAYA GUANAJUATO,PROLONGACIÓN MONTES BALCANES,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,4,OJO SECO GUANAJUATO,FRANCISCO I. MADERO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,FEBRERO,4,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,QUINTANA ROO,
OTROS DELITOS,CELAYA,2025,FEBRERO,4,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,QUINTANA ROO,
