delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
OTROS DELITOS,CELAYA,2023,AGOSTO,14,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,14,VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,AGOSTO,14,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,CELAYA GUANAJUATO,PROLONGACIÓN MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2023,AGOSTO,17,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,AGOSTO,16,SAN MIGUEL OCTOPAN GUANAJUATO,AVENIDA LAS CAMELINAS,
AMENAZAS,CELAYA,2023,AGOSTO,16,SAN JOSÉ EL NUEVO GUANAJUATO,CALLE MIGUEL HIDALGO NORTE,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,16,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2023,AGOSTO,16,COLONIA CENTRO CELAYA GUANAJUATO,LOS AZTECAS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,17,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,5,LOS MEZQUITES GUANAJUATO,MOCANERO,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,25,LOS PINOS CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,25,IMPERIAL CELAYA GUANAJUATO,AVENIDA EL SAUZ,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,27,LINDAVISTA CELAYA GUANAJUATO,PALMAS,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2023,SEPTIEMBRE,18,CELAYA GUANAJUATO,CÍRCULO GARIBALDI,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,4,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,OTILIO MONTAÑO,
OTROS DELITOS,CELAYA,2023,AGOSTO,22,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,16 DE SEPTIEMBRE,
ROBO DE GANADO,CELAYA,2023,AGOSTO,22,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,AGOSTO,23,SANTA MARIA CELAYA GUANAJUATO,LEÓN,
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,21,LOS PINOS II CELAYA GUANAJUATO,LICOPODIO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,AGOSTO,21,SANTA ANITA CELAYA GUANAJUATO,LUNA,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,2,ALAMOS ALAMOS GUANAJUATO,CANARIO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,23,EMILIANO ZAPATA CELAYA GUANAJUATO,TETECALA,
DAÑOS,CELAYA,2023,SEPTIEMBRE,29,LA FAVORITA CELAYA GUANAJUATO,AVENIDA ANENECUILCO,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,28,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,14,JACARANDAS CELAYA GUANAJUATO,RÍO CHURUBUSCO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,21,ALAMOS CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,CON VIOLENCIA
FRAUDE,CELAYA,2023,AGOSTO,22,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA LA ESPERANZA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,AGOSTO,14,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,CALLE PASEO DEL BOSQUE,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,13,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,29,LA ESPERANZA CELAYA GUANAJUATO,SANTO TOMÁS,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,SEPTIEMBRE,29,SAN ANTONIO CELAYA GUANAJUATO,CALLE PINO,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,29,COLONIA CENTRO CELAYA GUANAJUATO,MITLA,
ROBO A CASA HABITACIÓN,CELAYA,2023,SEPTIEMBRE,28,ALAMOS CELAYA GUANAJUATO,FAISÁN,SIN VIOLENCIA
DAÑOS,CELAYA,2023,SEPTIEMBRE,29,10 DE ABRIL CELAYA GUANAJUATO,CIRCUITO REAL DE GUANAJUATO,
OTROS DELITOS SEXUALES,CELAYA,2023,AGOSTO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2023,AGOSTO,15,LA CRUZ CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,15,LOS PINOS II CELAYA GUANAJUATO,SOYA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,15,RESURRECCIÓN CELAYA GUANAJUATO,FRANCISCO VILLA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,16,LAS FUENTES CELAYA GUANAJUATO,GENERAL FELIPE BERRIZABAL,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,
DAÑOS,CELAYA,2023,AGOSTO,15,CELAYA GUANAJUATO,CALLE SALVADOR ORTEGA,
HOMICIDIO DOLOSO,CELAYA,2023,AGOSTO,15,CELAYA GUANAJUATO,LA HUERTA,
OTROS DELITOS SEXUALES,CELAYA,2023,AGOSTO,16,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,CONSTITUCIÓN,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2023,AGOSTO,16,CENTRO CELAYA GUANAJUATO,PIPILA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,AGOSTO,15,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,15,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,
OTROS DELITOS,CELAYA,2023,AGOSTO,6,TECNOLOGICO CELAYA GUANAJUATO,ABOGADOS,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,14,EMILIANO ZAPATA CELAYA GUANAJUATO,ANTONIO BARONA,
ROBO A NEGOCIO,CELAYA,2023,SEPTIEMBRE,26,VILLAS DEL PARAISO CELAYA GUANAJUATO,ALFONSO TRUEVA OLIVARES,CON VIOLENCIA
AMENAZAS,CELAYA,2023,SEPTIEMBRE,26,SANTA RITA CELAYA GUANAJUATO,PROLONGACIÓN ANASTACIO BUSTAMANTE,
DAÑOS,CELAYA,2023,SEPTIEMBRE,21,GUANAJUATO,LIBRAMIENTO SUR DE CELAYA,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
EXTORSION,CELAYA,2023,SEPTIEMBRE,20,LAS ARBOLEDAS CELAYA GUANAJUATO,AVENIDA PASEO REAL DE ARBOLEDAS,
HOMICIDIO DOLOSO,CELAYA,2023,SEPTIEMBRE,5,VILLAS DEL BAJIO IV GUANAJUATO,VILLA DE RUIZ,
OTROS DELITOS SEXUALES,CELAYA,2023,AGOSTO,24,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ABUSO DE CONFIANZA,CELAYA,2023,AGOSTO,24,VALLE HERMOSO CELAYA GUANAJUATO,HORTENSIA,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,24,CELAYA GUANAJUATO,AVESTRUZ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,2,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,
FRAUDE,CELAYA,2023,AGOSTO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,7,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,AGOSTO,7,EMILIANO ZAPATA CELAYA GUANAJUATO,GENOVEVO DE LA O.,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2023,SEPTIEMBRE,27,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,PASEO DE LOS ALAMOS,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,27,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,HACIENDA DE MAYORAZGO,
DESPOJO,CELAYA,2023,AGOSTO,23,SENDA REAL CELAYA GUANAJUATO,CERRADA AQUILA,
AMENAZAS,CELAYA,2023,AGOSTO,21,TECNOLOGICO CELAYA GUANAJUATO,MÉDICOS,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,26,GUANAJUATO,CALLE ZARAGOZA,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,26,ALAMOS CELAYA GUANAJUATO,CALLE LECHUZA,
ROBO DE VEHÍCULO,CELAYA,2023,SEPTIEMBRE,26,GUANAJUATO,LIBRAMIENTO SUR DE CELAYA,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2023,SEPTIEMBRE,29,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,MELITÓN BALDERAS,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2023,AGOSTO,9,SANTOS DEGOLLADO CELAYA GUANAJUATO,20 DE NOVIEMBRE,
OTROS DELITOS,CELAYA,2023,AGOSTO,14,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,
DAÑOS,CELAYA,2023,AGOSTO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,15,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,CALLE PASEO DEL BOSQUE,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,15,ROSA LINDA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,AGOSTO,15,BRISAS DEL CARMEN CELAYA GUANAJUATO,CALLE NIEVE,
DAÑOS,CELAYA,2023,AGOSTO,15,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2023,AGOSTO,15,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,16,COLONIA CENTRO CELAYA GUANAJUATO,BETHOVEN,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2023,AGOSTO,16,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,2,EL VERGEL CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,2,ARCADA ALAMEDA CELAYA GUANAJUATO,PRIVADA ÁLAMO AZUL,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2023,AGOSTO,22,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,SANTOS DEGOLLADO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,22,FOVISSSTE CELAYA GUANAJUATO,AVENIDA IGNACIO BORUNDA,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2023,SEPTIEMBRE,22,EJIDAL CELAYA GUANAJUATO,EJIDO DE CANOAS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,22,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
DAÑOS,CELAYA,2023,SEPTIEMBRE,20,SAN JOSÉ DE GUANAJUATO GUANAJUATO,PINO SUÁREZ,
ABUSO DE CONFIANZA,CELAYA,2023,SEPTIEMBRE,20,PUERTAS DE SANTA MARÍA CAMARGO CELAYA GUANAJUATO,PUERTA DE CIPRÉS,
HOMICIDIO CULPOSO,CELAYA,2023,SEPTIEMBRE,23,ZONA INDUSTRIAL CELAYA GUANAJUATO,JUAN B. CASTELAZO,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,29,LAS INSURGENTES CELAYA GUANAJUATO,LOS PINOS,
DAÑOS,CELAYA,2023,SEPTIEMBRE,19,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA CRUZ,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,10,GIRASOLES CELAYA GUANAJUATO,VALLE DEL AVELLANO,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2023,AGOSTO,15,LAS ARBOLEDAS CELAYA GUANAJUATO,AVENIDA PASEO REAL DE ARBOLEDAS,
AMENAZAS,CELAYA,2023,SEPTIEMBRE,26,GUANAJUATO,PRIVADA DE LA TRINIDAD,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,27,GUANAJUATO CELAYA GUANAJUATO,URIANGATO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,28,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,12,EL DORADO CELAYA GUANAJUATO,COMBATES DE CELAYA,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,6,FRACCIONAMIENTO GRAN HACIENDA CELAYA GUANAJUATO,AVENIDA REAL DE LOS PINOS,CON VIOLENCIA
DAÑOS,CELAYA,2023,AGOSTO,7,COLONIA CENTRO CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,
FRAUDE,CELAYA,2023,AGOSTO,16,PARAISO CELAYA GUANAJUATO,PRIMAVERA,
OTROS DELITOS,CELAYA,2023,AGOSTO,16,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,15,COLONIA CENTRO CELAYA GUANAJUATO,MARIANO ABASOLO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,15,VALLE HERMOSO CELAYA GUANAJUATO,AGAPANDO,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,12,SAN RAFAEL CELAYA GUANAJUATO,CALLE 2A. PRIVADA DE PASEO DE LA REFORMA AGRARIA,
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,2,FRACCIONAMIENTO VILLAS DE ELGUERA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,2,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,SANTOS DEGOLLADO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,16,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,15,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,15,LA ESMERALDA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
AMENAZAS,CELAYA,2023,SEPTIEMBRE,20,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DEL SAUZ,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,1,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,AGUSTÍN ARROYO CHAGOYAN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,21,LAS FLORES CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,1,GUANAJUATO,AVENIDA AEROPUERTO,CON VIOLENCIA
AMENAZAS,CELAYA,2023,SEPTIEMBRE,3,LAS INSURGENTES CELAYA GUANAJUATO,ANA MARÍA ORTEGA,
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,10,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,10,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE GASCA,
VIOLACION,CELAYA,2023,AGOSTO,9,MONTE BLANCO CELAYA GUANAJUATO,CALLE REFORMA AGRARIA,
OTROS DELITOS,CELAYA,2023,AGOSTO,9,ALAMOS CELAYA GUANAJUATO,GORRIÓN,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,10,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,10,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,8,MÉXICO CELAYA GUANAJUATO,AZTLÁN,
CONTRA LA SALUD,CELAYA,2023,AGOSTO,10,ROQUE GUANAJUATO,CALLE MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,4,LAS INSURGENTES CELAYA GUANAJUATO,LUISA MARTÍNEZ,
DESPOJO,CELAYA,2023,AGOSTO,7,LOS NARANJOS CELAYA GUANAJUATO,NÍSPERO,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,15,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,LOS AZTECAS,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,21,SAN MIGUEL CELAYA GUANAJUATO,MELCHOR OCAMPO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,21,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO ALCARRIA,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,23,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA SOLIS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,21,PROVIDENCIA CELAYA GUANAJUATO,PASEO DE LAS BRISAS,
LESIONES DOLOSAS,CELAYA,2023,SEPTIEMBRE,22,VALLE DEL REAL CELAYA GUANAJUATO,VILLA DE TORRES,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,15,CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,AGOSTO,12,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,
AMENAZAS,CELAYA,2023,AGOSTO,13,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA PEÑUELITAS,
FRAUDE,CELAYA,2023,AGOSTO,20,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
DAÑOS,CELAYA,2023,AGOSTO,11,RANCHO SECO CELAYA GUANAJUATO,SITIO DE QUERÉTARO,
ROBOS DIVERSOS,CELAYA,2023,AGOSTO,11,LAS FLORES CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,20,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2023,AGOSTO,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS SEXUALES,CELAYA,2023,SEPTIEMBRE,28,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,30,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA JURIQUILLA,
ABUSO DE CONFIANZA,CELAYA,2023,SEPTIEMBRE,1,LAS ARBOLEDAS CELAYA GUANAJUATO,CAMINO REAL,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,18,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2023,AGOSTO,9,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2023,AGOSTO,8,PROVIDENCIA CELAYA GUANAJUATO,PASEO DE LAS ÁGUILAS,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,9,SAN JUANICO CELAYA GUANAJUATO,MINA DE LA LUZ,
OTROS DELITOS,CELAYA,2023,AGOSTO,9,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
FRAUDE,CELAYA,2023,AGOSTO,8,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,
OTROS DELITOS SEXUALES,CELAYA,2023,AGOSTO,8,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
OTROS DELITOS,CELAYA,2023,AGOSTO,8,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,VENUSTIANO CARRANZA,
OTROS DELITOS,CELAYA,2023,AGOSTO,8,TECNOLOGICO CELAYA GUANAJUATO,FÍSICOS,
OTROS DELITOS,CELAYA,2023,AGOSTO,8,LAS INSURGENTES CELAYA GUANAJUATO,LA CANO,
OTROS DELITOS,CELAYA,2023,AGOSTO,9,CELAYA GUANAJUATO,BOULEVARD VILLA DE LOS ARCOS,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,25,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,
FRAUDE,CELAYA,2023,AGOSTO,10,EL VERGEL CELAYA GUANAJUATO,MONTES DE OCA,
VIOLENCIA FAMILIAR,CELAYA,2023,AGOSTO,15,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,20,LAGOS CELAYA GUANAJUATO,LAGO ONTARIO,
ROBO A NEGOCIO,CELAYA,2023,SEPTIEMBRE,20,LOS NARANJOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS NARANJOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,20,SAN ROMAN CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBO A CASA HABITACIÓN,CELAYA,2023,SEPTIEMBRE,20,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA LAJA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,AGOSTO,13,15 DE MAYO CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,14,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
EXTORSION,CELAYA,2023,AGOSTO,22,LA LAJA GUANAJUATO,INDEPENDENCIA,
HOMICIDIO DOLOSO,CELAYA,2023,AGOSTO,14,LOS MEZQUITES GUANAJUATO,MELOCOTONERO,
FRAUDE,CELAYA,2023,AGOSTO,16,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,13,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,
ROBO DE VEHÍCULO,CELAYA,2023,AGOSTO,19,VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,AGOSTO,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,20,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,21,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PRIMERA DE MEZQUITE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,AGOSTO,21,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
ROBO A CASA HABITACIÓN,CELAYA,2023,AGOSTO,19,LAS ARBOLEDAS CELAYA GUANAJUATO,MONTE EVEREST,SIN VIOLENCIA
VIOLACION,CELAYA,2023,AGOSTO,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,AGOSTO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2023,SEPTIEMBRE,29,EL DORADO CELAYA GUANAJUATO,ANTONIO PLAZA,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,27,LA CAPILLA CELAYA GUANAJUATO,CAPILLA ORIENTE,
VIOLENCIA FAMILIAR,CELAYA,2023,SEPTIEMBRE,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2023,SEPTIEMBRE,4,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,SEPTIEMBRE,4,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
OTROS DELITOS,CELAYA,2023,SEPTIEMBRE,7,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,AGOSTO,8,VILLA DE CELAYA CELAYA GUANAJUATO,PASEO DE LAS CARRETAS,
