delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBO A NEGOCIO,CELAYA,2020,JUNIO,20,ZONA DE ORO,CALLE ALBINO GARCÍA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,29,RENACIMIENTO,CALLE BERNINI,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,29,LA CANTERA,PARALELA A CAMINO A SAN JOSÉ GUANAJUATO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,LOS OLIVOS,NO CATALOGADO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,23,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,23,EL SAUZ,CALLE BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,23,SAN ISIDRO DE LA CONCEPCION,CARRETERA SAN MIGUEL DE ALLENDE-CELAYA,CON VIOLENCIA
DESPOJO,CELAYA,2020,ABRIL,23,LA CRUZ,CALLE JARDÍN PRINCIPAL,
AMENAZAS,CELAYA,2020,ABRIL,20,XOCHIPILLI,CALLE JACARANDAS,
OTROS DELITOS,CELAYA,2020,ABRIL,20,VILLAS VICENZA,CALLE VÍA ETRURIA,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,CAJA DE SAN CAYETANO,CALLE GUADALUPE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,2,REAL DEL SUR,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,2,JARDINES DE CELAYA 1 RA SECC,CALLE PUERTA DE ORO DEL BAJÍO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,2,ARBOLEDAS DE SAN RAFAEL,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,5,MONTE BLANCO,CALLE EJIDO LAS MICHINELAS,
OTROS DELITOS,CELAYA,2020,ABRIL,5,LAS MARGARITAS,CALLE SALVATIERRA,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,9,EL SAUZ,CARRETERA SALVATIERRA-CELAYA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,11,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,6,EJIDAL,CALLE EJIDO SAN NICOLÁS DE PARRA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,ABRIL,10,SANTA MARIA DEL REFUGIO,CALLE FRANCISCO VILLA,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,11,CENTRAL DE ABASTOS,BOULEVARD CONSTITUYENTES,CON VIOLENCIA
HOMICIDIO CULPOSO,CELAYA,2020,JUNIO,7,LAS DELICIAS,CARRETERA A QUERÉTARO,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,4,REFORMA,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,5,SANTOS DEGOLLADO (EL BECERRO),PROLONGACIÓN EMILIANO ZAPATA,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,5,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,5,ZONA DE ORO,CALLE LUCIO MARMOLEJO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,5,TENERIA DEL SANTUARIO,CALLE LÁZARO CÁRDENAS,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,6,NUEVA SANTA MARIA,PENSAMIENTO,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,7,RINCONADA ARBOLEDAS,CALLE BORDO JOSÉ,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,JUNIO,9,MORADAS DE SILVA,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,3,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,
HOMICIDIO CULPOSO,CELAYA,2020,SEPTIEMBRE,3,REAL DE CELAYA,CALLE REAL DE IRAPUATO,
VIOLENCIA FAMILIAR,CELAYA,2020,SEPTIEMBRE,1,ZONA DE ORO,CALLE ALBINO GARCÍA,
ROBO A NEGOCIO,CELAYA,2020,SEPTIEMBRE,1,ZONA CENTRO,CALLE RÍO BRAVO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,3,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2020,SEPTIEMBRE,4,RAQUET CLUB CROOS,CALLE BRASIL,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,AGOSTO,4,T HAI,CALLE DE LAS JACARANDAS,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,4,RESIDENCIAL SANTA FE DE LOS NARANJOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JULIO,25,NUEVA SANTA MARIA,PENSAMIENTO,
ROBO DE VEHÍCULO,CELAYA,2020,JULIO,26,LAS FUENTES,CALLE MANUEL DOBLADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JULIO,31,NO CATALOGADO,AVENIDA LAS ÁGUILAS,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,JUNIO,20,SAN ANTONIO,CALLE GUADALUPE,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,21,FRACCIONAMIENTO PEDREGAL,CIRCÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,22,NO CATALOGADO,CALLE JUAN B. CASTELAZO,
OTROS DELITOS,CELAYA,2020,JUNIO,22,EL ATRIO II,AVENIDA DE LAS TORRES,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,SAN ANGEL,AVENIDA 12 DE OCTUBRE,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,LA SUIZA,CALLE MUTUALISMO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,16,SAN NICOLAS DE ESQUIROS,CALLE JUÁREZ,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,16,SAN ANTONIO,CALLE MIGUEL HIDALGO,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,17,RESIDENCIAL CELAYA,CALLE MUTUALISMO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,17,JARDINES DEL CENTRO,CALLE EMILIANO ZAPATA,
AMENAZAS,CELAYA,2020,ABRIL,17,LA ESMERALDA,MARÍA MACEDONIA NIÑO,
OTROS DELITOS,CELAYA,2020,ABRIL,21,VILLAS VICENZA,CALLE VÍA ETRURIA,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,22,LA CANTERA,CALLE VILLA CAPRI,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,LA MISION,CALLE MISIÓN DE SAN PATRICIO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,22,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,20,HACIENDA DEL BOSQUE,CIRCUITO MARÍA IZQUIERDO,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,21,JARDINES DE CELAYA 3 RA SECC,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,22,JARDINES DE CELAYA 1 RA SECC,AVENIDA TRES GUERRAS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,5,CIUDADELA,CALLE PLAN DE HOSPICIO,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,5,PUERTA GRANDE RESIDENCIAL,CALLE VALLE DE SAN SEBASTIÁN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,4,LA AURORA,CALLE FRANCISCO VILLA,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,1,LA ARBOLADA,CIRCUITO TAHI,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,1,ALAMEDA,CALLE TAMAULIPAS,CON VIOLENCIA
DAÑOS,CELAYA,2020,ABRIL,12,ALAMEDA,CALLE GUADALUPE VICTORIA,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,8,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
FRAUDE,CELAYA,2020,ABRIL,9,FOVISSSTE,CALLE ALEJANDO DE HUMBOLOT,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,9,DE LA CRUZ,PRIVADA DE ZARAGOZA,
ROBO A NEGOCIO,CELAYA,2020,JUNIO,5,RESIDENCIAL SANTA FE DE LOS NARANJOS,NO CATALOGADO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,6,ZONA DE ORO,CALLE ALBINO GARCÍA,
DAÑOS,CELAYA,2020,JUNIO,7,JARDINES DEL SUR,CALLE PIRULES,
CONTRA LA SALUD,CELAYA,2020,JUNIO,22,ARBOLEDAS DE SAN RAFAEL,CALLE ERMITA,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,4,VILLAS DEL ROMERAL,CALLE VILLA DEL PEDREGAL,
DAÑOS,CELAYA,2020,JUNIO,4,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,4,LOS PORTONES,CALLE TEXCOCO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,JUNIO,4,LINDAVISTA,AVENIDA SALVADOR ORTEGA,
OTROS DELITOS,CELAYA,2020,JUNIO,5,LUIS DONALDO COLOSIO,AVENIDA LUIS DONALDO COLOSIO,
OTROS DELITOS,CELAYA,2020,JUNIO,5,RINCON DE TAMAYO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,9,RIBERAS DEL CAMPESTRE,RIVERA AZUL,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,JUNIO,9,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,9,RESIDENCIAL CAMPANARIO,AUTOPISTA DE PEAJE CELAYA-SALAMANCA,CON VIOLENCIA
VIOLACION,CELAYA,2020,JUNIO,7,LA CAPILLA,CIRCUITO PASEO DE LA CAPILLA,
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,1,LOS MANCERA,PRIVADA BENITO JUÁREZ,
OTROS DELITOS SEXUALES,CELAYA,2020,SEPTIEMBRE,1,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2020,SEPTIEMBRE,7,JACARANDAS,CALLE CERRO DE LA VILLA,
VIOLACION,CELAYA,2020,SEPTIEMBRE,7,JACARANDAS,CALLE CERRO DE JUAN MARTÍN,
CONTRA LA SALUD,CELAYA,2020,JUNIO,9,LAS FLORES,AVENIDA PENSAMIENTO,
VIOLACION,CELAYA,2020,SEPTIEMBRE,2,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,SEPTIEMBRE,4,ARCADA ALAMEDA,CALLE TENOCHTITLAN,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,SEPTIEMBRE,4,SAN ANGEL,AVENIDA 12 DE OCTUBRE,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,4,VILLAS DEL ROMERAL,VILLA DE CARBÓN,
OTROS DELITOS,CELAYA,2020,AGOSTO,5,DE BENAVENTE,CALZADA DE LA COLONIA,
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,5,SAN ISIDRO DE TROJES,MEX 45,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,JULIO,31,10 DE ABRIL,NO CATALOGADO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,AGOSTO,26,TENERIA DEL SANTUARIO,CALLE VENUSTIANO CARRANZA,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,26,LOS OLIVOS,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JULIO,27,EL ATRIO II,CAMINO DEL CONVENTO,
VIOLENCIA FAMILIAR,CELAYA,2020,JULIO,27,LOS NARANJOS,CALLE DEL LIMERO,
ROBO A NEGOCIO,CELAYA,2020,JULIO,27,SAN JUANICO,CALLE TITANIA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,JULIO,27,GIRASOLES,CALLE LIMONERO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,JULIO,27,COMPUERTAS DEL CAMPESTRE,PRIVADA COMPUERTA REAL,
ROBOS DIVERSOS,CELAYA,2020,JULIO,27,BENITO JUAREZ,CALLE MARIANO ABASOLO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JULIO,27,ALAMEDA,CALLE GUADALUPE VICTORIA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,19,ALAMEDA,CALLE GUADALUPE VICTORIA,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,20,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,17,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,18,LA CALESA,CALLE JAELES,
CONTRA LA SALUD,CELAYA,2020,ABRIL,16,LOPEZ PORTILLO,CALLE LUIS CABRERA,
FRAUDE,CELAYA,2020,ABRIL,16,ALAMEDA,CALLE VILLA HERMOSA,
AMENAZAS,CELAYA,2020,ABRIL,16,VILLA LOS ARCOS,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,16,ZONA CENTRO,CALLE MARÍA DOLORES AVELLANAL,SIN VIOLENCIA
AMENAZAS,CELAYA,2020,ABRIL,17,NO CATALOGADO,NO CATALOGADO,
ROBO A TRANSEUNTE,CELAYA,2020,ABRIL,17,VALLE HERMOSO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,17,ZONA CENTRO,CALZADA INDEPENDENCIA,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,18,EL DORADO,CALLE PLAZA ANTONIO PLAZA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,ZONA DE ORO DEL BAJIO,CALLE BRONCE,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,23,EL SAUZ,CALLE BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,23,LOS PIRULES,CALLE JORGE NEGRETE,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,ABRIL,24,ARBOLEDAS DE SAN RAFAEL,CALLE ZÓCALO,
OTROS DELITOS,CELAYA,2020,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2020,ABRIL,19,NUEVA SANTA MARIA,PENSAMIENTO,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,19,CENTRAL DE ABASTOS,BOULEVARD CONSTITUYENTES,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,HIDALGO,CALLE PEDRO MÁRQUEZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,LOS LAURELES,CALLE ÉBANO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,5,EL ATRIO II,AVENIDA DE LAS TORRES,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,5,VALLE DEL REAL,RUISEÑOR,SIN VIOLENCIA
DAÑOS,CELAYA,2020,ABRIL,6,LAS FLORES,CALLE HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,9,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,10,SANTA ISABEL,CALLE CERRO DE LAS CAMPAÑAS,
OTROS DELITOS,CELAYA,2020,ABRIL,1,LOS NARANJOS,AVENIDA DEL AVELLANO,
OTROS DELITOS,CELAYA,2020,JUNIO,23,EMILIANO ZAPATA,CALLE LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,
OTROS DELITOS,CELAYA,2020,JUNIO,23,FRACCIONAMIENTO PEDREGAL,CIRCÓN,
ROBO A NEGOCIO,CELAYA,2020,JUNIO,24,NO CATALOGADO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,5,MONTE BLANCO,CALLE REFORMA AGRARIA,
ROBO A NEGOCIO,CELAYA,2020,JUNIO,5,SANTA BARBARA,AVENIDA BONANZA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,4,DEL PARQUE,CALLE GERANIO,
LESIONES DOLOSAS,CELAYA,2020,JUNIO,8,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,9,DEL BOSQUE,CALLE JACARANDAS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,SEPTIEMBRE,7,EJIDAL,CALLE EJIDOS LOS AGUIRRE,
ROBO A NEGOCIO,CELAYA,2020,SEPTIEMBRE,8,LOS MANCERA,CALLE ÁLVARO OBREGÓN,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,SEPTIEMBRE,6,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,3,LA MERCED,CALLE LAS MARGARITAS,
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,2,VALLE HERMOSO,CALLE AGAPANDO,
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,4,SAN JOSE DE TORRES,PRESA BLANCA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,AGOSTO,4,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,4,LAS ARBOLEDAS,CALLE SIERRA MORENA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,5,LOS PINOS II,CALLE ARÁNDANO,
AMENAZAS,CELAYA,2020,AGOSTO,5,SANTA ANITA,CALLE GALAXIA,
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,26,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,26,SAN FRANCISCO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,AGOSTO,26,LA AURORA,CALLE GALEANA,
OTROS DELITOS,CELAYA,2020,JUNIO,22,IMPERIAL,CALLE PEDRO INFANTE,
LESIONES DOLOSAS,CELAYA,2020,JUNIO,22,PUERTA GRANDE RESIDENCIAL,CERRADA DE LA TRINIDAD,
LESIONES DOLOSAS,CELAYA,2020,JULIO,26,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,14,VILLAS DEL BAJIO,VILLA DE ARANGO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,VALLE HERMOSO,CALLE DALIA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,16,ZONA CENTRO,CALLE RÍO BRAVO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,16,EL DORADO,CALLE ALFONSO RIVERA PÉREZ CAMPOS,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,14,LOS OLIVOS,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,14,LOS PINOS II,CALLE LINO,SIN VIOLENCIA
AMENAZAS,CELAYA,2020,ABRIL,14,IMPRESIONISTAS,CALLE MANUEL DOBLADO,
OTROS DELITOS,CELAYA,2020,ABRIL,14,CIUDADELA,AVENIDA MÉXICO JAPÓN,
OTROS DELITOS,CELAYA,2020,ABRIL,21,LAS DELICIAS,CARRETERA A QUERÉTARO,
DAÑOS,CELAYA,2020,ABRIL,21,SAN FELIPE,CALLE AZUCENA,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,16,PRIMERA FRACCION DE CRESPO,AVENIDA MIGUEL HIDALGO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,23,VILLA LOS ARCOS,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,ABRIL,21,RESIDENCIAL SANTIAGO,CALLE VALLE DEL REAL,
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,21,DE SANTIAGUITO,CALLE 5 DE MAYO,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,VILLAS DEL BAJIO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,22,NO CATALOGADO,CALLE ÁLAMOS,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,22,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,21,HACIENDA DEL BOSQUE,CIRCUITO JOSÉ CLEMENTE OROZCO,
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,21,ROQUE,CALLE JUSTO SIERRA,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,2,LA CANTERA,LA CANTERA RETORNO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,3,BAJIO DE LAS AMERICAS,CALLE EUSEBIO GONZÁLEZ,
CONTRA LA SALUD,CELAYA,2020,ABRIL,5,TENERIA DEL SANTUARIO,CALLE FRONTERA,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,5,LAS FLORES,CALLE HELIOTROPO,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,5,SAN FRANCISCO,AVENIDA PASEO DEL SOL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,5,SEGUNDA FRACCION DE CRESPO,CARRETERA IRAPUATO-QUERÉTARO,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,4,LA MACHUCA,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,4,RANCHO SECO,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,25,DE BENAVENTE,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,7,EJIDAL,CALLE EJIDO LA LAJA,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,7,MONTE BLANCO,CALLE EJIDO SAN FELIPE,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,8,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,SEPTIEMBRE,2,MONTE BLANCO,CALLE EJIDO DEL MOLINO,CON VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2020,SEPTIEMBRE,2,TIERRA Y LIBERTAD,PROLONGACIÓN CARLOS M. PERALTA,
VIOLENCIA FAMILIAR,CELAYA,2020,SEPTIEMBRE,4,LA AURORA,CALLE GALEANA,
OTROS DELITOS,CELAYA,2020,SEPTIEMBRE,4,VILLAS DEL ROMERAL,VILLA DE CARBÓN,
CONTRA LA SALUD,CELAYA,2020,SEPTIEMBRE,2,LAS FLORES,CALLE HELIOTROPO,
DAÑOS,CELAYA,2020,AGOSTO,4,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,
OTROS DELITOS,CELAYA,2020,AGOSTO,4,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2020,AGOSTO,4,NO CATALOGADO,CALLE IGNACIO ALLENDE,
OTROS DELITOS,CELAYA,2020,AGOSTO,25,LA AURORA,CALLE GALEANA,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,25,QUINTA ARBOLEDAS,CALLE ESCUADRÓN 201,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,5,VALLE HERMOSO,CALLE CLAVEL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,JULIO,27,SAN JOSE DE GUANAJUATO,CALLE PINO SUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,25,ARCADA ALAMEDA,CALLE FRAY MELCHOR DE TALAMANTES,
ROBOS DIVERSOS,CELAYA,2020,ABRIL,27,EL VERGEL,CALLE JOSÉ MARÍA PINO SUÁREZ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,ABRIL,13,LAS FLORES,CALLE HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2020,ABRIL,17,EMILIANO ZAPATA,CALLE JUAN M. BANDERA,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,17,NO CATALOGADO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,ABRIL,17,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2020,ABRIL,17,GALAXIA DEL PARQUE,CALLE BALANZA,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,13,ZONA CENTRO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2020,ABRIL,18,NUEVA SANTA MARIA,PENSAMIENTO,
OTROS DELITOS,CELAYA,2020,ABRIL,19,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,
OTROS DELITOS,CELAYA,2020,ABRIL,23,DE SANTO CRISTO,AVENIDA PROFESOR FRANCISCO JUÁREZ,
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,23,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,23,FRACCIONAMIENTO PEDREGAL,CIRCÓN,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,23,LOS OLIVOS,NO CATALOGADO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,23,CIUDADELA,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,4,LAS FLORES,AVENIDA PENSAMIENTO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,26,RANCHO SECO,CALLE SINALOA,
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,26,MONTE BLANCO,CALLE EJIDO DEL MOLINO,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,26,DE SANTIAGUITO,CALLE LOS AZTECAS,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2020,JUNIO,24,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,JUNIO,24,VILLAS DEL BAJIO,CALLE VILLA DE NATERA,
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,26,LAS INSURGENTES,ANA V. BARA,
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,6,EL DORADO,BOULEVARD CONSTITUYENTES,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,6,ALAMEDA,CALLE GUADALUPE VICTORIA,
