delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS,CELAYA,2021,FEBRERO,6,EL DORADO,CALLE FRANCISCO VILLA,,-100.8093876,20.5123091
OTROS DELITOS,CELAYA,2021,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,FEBRERO,6,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8319831,20.5540478
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,6,RESIDENCIAL ARBOLEDAS,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.828393,20.5192905
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,3,ZONA CENTRO,PRIVADA RIOJA,SIN VIOLENCIA,-100.8045389,20.5215871
AMENAZAS,CELAYA,2021,FEBRERO,3,SAN ANTONIO DE GALLARDO,CALLE ALDAMA,,-100.7695254,20.6291101
AMENAZAS,CELAYA,2021,FEBRERO,3,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,,-100.8112885,20.5279612
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,3,LA MISION,CIRCUITO MISIÓN DE SAN AGUSTÍN,CON VIOLENCIA,-100.8357137,20.5478914
ROBOS DIVERSOS,CELAYA,2021,ENERO,15,SAN ANGEL,NO CATALOGADO,CON VIOLENCIA,-100.8019868,20.5091283
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,RESIDENCIAL LAS QUINTAS,CALLE MANUEL BOCANEGRA,CON VIOLENCIA,-100.7825321,20.5445755
ABUSO DE CONFIANZA,CELAYA,2021,ENERO,14,LOS PINOS II,CALLE ESTACIONAMIENTO BELEÑO,,-100.8430389,20.5467516
ROBO A NEGOCIO,CELAYA,2021,ENERO,14,DE TIERRAS NEGRAS,CALLE LOS AZTECAS,CON VIOLENCIA,-100.8238054,20.528132
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,14,ARBOLEDAS DE SAN RAFAEL,AVENIDA UNIVERSIDAD,,-100.8379921,20.5037426
OTROS DELITOS,CELAYA,2021,ENERO,15,LA RESURRECCION,CALLE SÓSTENES ROCHA,,-100.8107151,20.5178153
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,15,NO CATALOGADO,CALLE INGENIERO ALFONSO PARRA,,-100.8390692,20.5339574
OTROS DELITOS,CELAYA,2021,ENERO,14,LA HERRADURA,AUTOPISTA QUERÉTARO-CELAYA,,-100.7720555,20.5528668
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2021,ENERO,14,LOS PINOS,NO CATALOGADO,,-100.8430302,20.5414044
OTROS DELITOS,CELAYA,2021,ENERO,14,LOS PINOS,NO CATALOGADO,,-100.8430302,20.5414044
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,LAS CARRETAS,CIRCUITO RANCHO PINTO,SIN VIOLENCIA,-100.7853566,20.5259844
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,15,ARBOLEDAS DE CAMARGO,CALLE PUERTA DEL CIELO,,-100.8022639,20.5591903
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,EJIDAL,CALLE EJIDOS LOS AGUIRRE,CON VIOLENCIA,-100.8242688,20.5076311
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,DE SANTO CRISTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8264188,20.5196263
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,DEL PARQUE,CALLE PARQUE CRISANTEMA,SIN VIOLENCIA,-100.8262416,20.5380292
OTROS DELITOS,CELAYA,2021,ENERO,15,CAMARGO,AVENIDA REVOLUCIÓN,,-100.8016016,20.5584199
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,14,VALLE DE LOS NARANJOS,AVENIDA LAS HUERTAS,,-100.8503256,20.5563706
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,14,RENACIMIENTO,CALLE BERNINI,SIN VIOLENCIA,-100.8353884,20.5191037
AMENAZAS,CELAYA,2021,ENERO,14,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8130637,20.5196199
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,DEL PARQUE,AVENIDA PROFESOR FRANCISCO JUÁREZ,SIN VIOLENCIA,-100.8270289,20.5371374
ROBOS DIVERSOS,CELAYA,2021,ENERO,13,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ABORTO,CELAYA,2021,ENERO,13,JACARANDAS,CALLE CERRO DE LA GAVIA,,-100.8200417,20.5085581
AMENAZAS,CELAYA,2021,ENERO,14,VALLE DE LA PRIMAVERA,CALLE CANARIO,,-100.8210503,20.4989063
ROBOS DIVERSOS,CELAYA,2021,ENERO,13,LAS INSURGENTES,CALLE MARÍA CHÁVEZ,CON VIOLENCIA,-100.7953823,20.5219677
DAÑOS,CELAYA,2021,ENERO,13,LA FAVORITA,AVENIDA IRRIGACIÓN,,-100.8004997,20.5366809
LESIONES DOLOSAS,CELAYA,2021,ENERO,14,LOS LAURELES,AVENIDA EL SAUZ,,-100.8297499,20.5358436
AMENAZAS,CELAYA,2021,ENERO,14,LOS LAURELES,AVENIDA EL SAUZ,,-100.8297499,20.5358436
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,INDUSTRIAL,AVENIDA INDUSTRIALES,SIN VIOLENCIA,-100.8052683,20.5485691
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,13,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,,-100.8027514,20.5567315
ROBOS DIVERSOS,CELAYA,2021,ENERO,14,RENACIMIENTO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ENERO,14,ALAMEDA,CALLE AGUSTÍN ARROYO CHAGOYÁN CHICO,,-100.8056794,20.5281897
ROBOS DIVERSOS,CELAYA,2021,ENERO,13,PEDRO MARIA ANAYA,CALLE PIONEROS DE LA PATRIA,SIN VIOLENCIA,-100.8775106,20.5287136
FRAUDE,CELAYA,2021,ENERO,13,LOS PINOS,NO CATALOGADO,,-100.8430302,20.5414044
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,13,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,10,LA FAVORITA,CALLE ERNESTO MARTÍNEZ SÁNCHEZ,,-100.7998472,20.5352356
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,12,RENACIMIENTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8344175,20.519066
OTROS DELITOS,CELAYA,2021,FEBRERO,12,ALAMEDA,CALLE VICENTE RIVA PALACIOS,,-100.8098975,20.5253946
OTROS DELITOS,CELAYA,2021,FEBRERO,9,NO CATALOGADO,CALLE PORFIRIO DÍAZ,,-100.7882219,20.5134292
OTROS DELITOS SEXUALES,CELAYA,2021,FEBRERO,9,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,9,EL DORADO,CALLE PLAZA ANTONIO PLAZA,CON VIOLENCIA,-100.8081383,20.5120376
ROBO DE VEHÍCULO,CELAYA,2021,FEBRERO,6,TIERRA BLANCA,PRIVADA SANTA CECILIA,SIN VIOLENCIA,-100.8542361,20.549271
CONTRA LA SALUD,CELAYA,2021,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS SEXUALES,CELAYA,2021,FEBRERO,9,REAL DEL CAMPESTRE,NO CATALOGADO,,-101.6906405,21.1651961
OTROS DELITOS,CELAYA,2021,ENERO,15,LOS OLIVOS SEGUNDA SECCION,CALLE BALEARES,,-100.7718166,20.5518247
OTROS DELITOS,CELAYA,2021,ENERO,15,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,,-100.8529611,20.5452645
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ENERO,15,ALFREDO VAZQUEZ BONFIL,CALLE PRESA FALCÓN,,-100.8117783,20.5385161
OTROS DELITOS,CELAYA,2021,ENERO,15,LA MISION,CIRCUITO MISIÓN DE SAN LUCAS,,-100.8331419,20.5470855
OTROS DELITOS,CELAYA,2021,ENERO,15,VALLE DE LOS NARANJOS,CALLE DE LA LOMA ORIENTE,,-100.8528562,20.5555336
OTROS DELITOS,CELAYA,2021,ENERO,15,LA ARBOLADA,CIRCUITO TAHI,,-100.8311533,20.5563254
OTROS DELITOS,CELAYA,2021,ENERO,14,RINCONADA SAN JORGE,CALLE NOCHE BUENA,,-100.8153438,20.5006915
OTROS DELITOS,CELAYA,2021,ENERO,14,DEL BOSQUE,CALLE TAMARINDO,,-100.7945518,20.5054051
FRAUDE,CELAYA,2021,ENERO,15,VILLAS DEL ROMERAL,VILLA CORSA,,-100.8070571,20.4973513
FRAUDE,CELAYA,2021,ENERO,15,EL DORADO,CALLE PÍPILA,,-100.8155139,20.518177
OTROS DELITOS,CELAYA,2021,ENERO,15,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,,-100.8003511,20.5449734
AMENAZAS,CELAYA,2021,ENERO,15,DEL ZAPOTE,CALLE TENOCHTITLAN,,-100.8057376,20.5258598
OTROS DELITOS,CELAYA,2021,ENERO,15,EL VERGEL,CALLE LA REFORMA,,-100.8049302,20.5172673
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,15,EMILIANO ZAPATA,CALLE ALFONSO MIRANDA,CON VIOLENCIA,-100.7942054,20.5438678
ROBOS DIVERSOS,CELAYA,2021,ENERO,16,SAN JOSE DE GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8924274,20.5559285
OTROS DELITOS,CELAYA,2021,ENERO,14,NO CATALOGADO,EJE NORTE ORIENTE,,-100.7818445,20.5497556
OTROS DELITOS,CELAYA,2021,ENERO,14,RINCONADA ARBOLEDAS,CALLE HENRRY DUNANT,,-100.838713,20.5172304
OTROS DELITOS,CELAYA,2021,ENERO,16,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,14,DE BENAVENTE,CALZADA DE LA COLONIA,,-100.7938956,20.5354179
ROBOS DIVERSOS,CELAYA,2021,ENERO,15,SAN JOSE DE GUANAJUATO,CALLE PINO SUÁREZ,SIN VIOLENCIA,-100.8924262,20.5546875
AMENAZAS,CELAYA,2021,ENERO,14,EJIDAL,PROLONGACIÓN EJIDO DE JOFRE,,-100.8260788,20.5042436
DAÑOS,CELAYA,2021,ENERO,14,EJIDAL,PROLONGACIÓN EJIDO DE JOFRE,,-100.8260788,20.5042436
AMENAZAS,CELAYA,2021,ENERO,14,LAGOS,CALLE LAGO DE ZIRAHUÉN,,-100.8340668,20.5098518
OTROS DELITOS,CELAYA,2021,ENERO,15,DE SAN MARCOS,CALLE INDEPENDENCIA,,-100.7566472,20.4222042
DAÑOS,CELAYA,2021,ENERO,15,ROSA LINDA,BOULEVARD CONSTITUYENTES,,-100.8440516,20.5188236
OTROS DELITOS,CELAYA,2021,ENERO,14,TENERIA DEL SANTUARIO,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,,-100.5875387,20.5463016
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ENERO,14,JARDINES DE CELAYA 1 RA SECC,CALLE TABACHINES,,-100.794719,20.5185877
ROBOS DIVERSOS,CELAYA,2021,ENERO,15,TIERRA BLANCA,AVENIDA LÁZARO CÁRDENAS DEL RÍO,CON VIOLENCIA,-100.8138167,20.5074661
AMENAZAS,CELAYA,2021,ENERO,14,MICHINELAS,NO CATALOGADO,,-100.8232786,20.4750178
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ENERO,15,PASEO DEL CAMPESTRE,CALLE LUCÍA GARCÍA,,-100.7936588,20.5253901
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,14,ALAMOS,CALLE PERICOS,SIN VIOLENCIA,-100.8503417,20.5323178
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ENERO,14,MISION SANTA FE,CALLE MISIÓN DE LOS MARISTAS,,-100.7931196,20.5475474
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,13,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,,-100.8203922,20.5264936
ROBOS DIVERSOS,CELAYA,2021,ENERO,15,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA,-100.8208148,20.5424794
LESIONES DOLOSAS,CELAYA,2021,ENERO,14,SAN JOSE DE GUANAJUATO,CALLE AMSTERDAM,,-100.8924274,20.5559285
OTROS DELITOS,CELAYA,2021,ENERO,13,DE SANTO CRISTO,PROLONGACIÓN MIGUEL HIDALGO,,-100.8259033,20.5212383
ROBOS DIVERSOS,CELAYA,2021,ENERO,13,LAS BRISAS,NO CATALOGADO,CON VIOLENCIA,-107.4402777,24.8530555
ROBOS DIVERSOS,CELAYA,2021,ENERO,13,VALLE DE GIRASOLES,CALLE MADRE SELVA,CON VIOLENCIA,-100.838914,20.5299972
LESIONES DOLOSAS,CELAYA,2021,ENERO,13,LOS PIRULES,CALLE JORGE NEGRETE,,-100.7836279,20.5499583
AMENAZAS,CELAYA,2021,ENERO,13,LOS PIRULES,CALLE JORGE NEGRETE,,-100.7836279,20.5499583
DAÑOS,CELAYA,2021,ENERO,13,SAN JUAN,CALLE TOMASA ESTEVES,,-100.8203324,20.5126573
DAÑOS,CELAYA,2021,ENERO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,13,VILLA LOS ARCOS,NO CATALOGADO,,-100.8226781,20.491849
OTROS DELITOS,CELAYA,2021,ENERO,14,ZONA CENTRO,NO CATALOGADO,,-100.8155201,20.5203446
AMENAZAS,CELAYA,2021,FEBRERO,15,GEOVILLAS DE LOS SAUCES,CALLE DRAGO,,-100.8602445,20.5581954
DESPOJO,CELAYA,2021,FEBRERO,15,DE SAN MARCOS,CALLE INDEPENDENCIA,,-100.7566472,20.4222042
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,14,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8319831,20.5540478
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,10,SAN MIGUEL,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8205353,20.5200809
OTROS DELITOS,CELAYA,2021,FEBRERO,10,EMILIANO ZAPATA,CALLE PLAN DE SAN LUIS,,-100.7985001,20.5405642
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,12,LA RESURRECCION,CALLE MITLA,CON VIOLENCIA,-100.807649,20.519876
OTROS DELITOS,CELAYA,2021,FEBRERO,9,NO CATALOGADO,PRIVADA FRESNOS,,-100.8190429,20.4674878
LESIONES DOLOSAS,CELAYA,2021,FEBRERO,9,PEDRO MARIA ANAYA,CALLE PIONEROS DE LA PATRIA,,-100.8775106,20.5287136
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,9,ROSA LINDA,BOULEVARD CONSTITUYENTES,CON VIOLENCIA,-100.8440516,20.5188236
ROBO A CASA HABITACIÓN,CELAYA,2021,FEBRERO,9,RINCONADA ARBOLEDAS,CALLE MONTE EVEREST,CON VIOLENCIA,-100.8408793,20.5101151
CONTRA LA SALUD,CELAYA,2021,ENERO,16,EMILIANO ZAPATA,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
ROBOS DIVERSOS,CELAYA,2021,ENERO,16,NUEVA SANTA MARIA,PENSAMIENTO,CON VIOLENCIA,-100.8208099,20.5005327
OTROS DELITOS,CELAYA,2021,ENERO,15,LA AURORA,CALLE FRANCISCO I. MADERO,,-100.8065543,20.5224743
VIOLACION,CELAYA,2021,ENERO,15,SEGUNDA FRACCION DE CRESPO,PRIVADA MORELOS,,-100.8793917,20.5158568
OTROS DELITOS,CELAYA,2021,ENERO,16,VILLAS DEL BAJIO V,BOULEVARD VILLA DE TROJES,,-100.8701379,20.564235
OTROS DELITOS,CELAYA,2021,ENERO,16,EL DORADO,NO CATALOGADO,,-100.8130516,20.5186616
OTROS DELITOS,CELAYA,2021,ENERO,15,GIRASOLES,CALLE DE BUGAMBILIA,,-100.8380839,20.5245032
VIOLACION,CELAYA,2021,ENERO,14,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,,-100.8003511,20.5449734
OTROS DELITOS,CELAYA,2021,ENERO,15,DEL BOSQUE,CALLE POCHOTE,,-100.7981056,20.5025937
ROBOS DIVERSOS,CELAYA,2021,ENERO,16,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,SIN VIOLENCIA,-100.8237509,20.5273496
LESIONES DOLOSAS,CELAYA,2021,ENERO,16,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,16,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
AMENAZAS,CELAYA,2021,ENERO,16,DE LOS SANTOS,CALLE SAN BARTOLO,,-100.7913267,20.549637
ROBOS DIVERSOS,CELAYA,2021,ENERO,16,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,ENERO,18,VILLAS DE SAN GABRIEL,PRIVADA HERMANA DE SAN GABRIEL,,-100.8054876,20.5019391
OTROS DELITOS,CELAYA,2021,ENERO,18,LIBERACION,CALLE MARÍA DOMINGA,,-100.7955675,20.5265385
ROBO A NEGOCIO,CELAYA,2021,ENERO,18,MISION SANTA FE,CAMINO A SAN MIGUEL OCTOPAN,CON VIOLENCIA,-100.7941474,20.5492797
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,NO CATALOGADO,EJE NORTE ORIENTE,CON VIOLENCIA,-100.7818445,20.5497556
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,18,ALAMEDA,CALLE VICENTE RIVA PALACIOS,SIN VIOLENCIA,-100.8098975,20.5253946
LESIONES DOLOSAS,CELAYA,2021,ENERO,14,EL CANTAR,CAMINOS DE GUANAJUATO,,-100.804248,20.5080179
AMENAZAS,CELAYA,2021,ENERO,15,VILLAS VICENZA,CALLE HÉROE DE NACOZARI,,-100.8140183,20.5347539
OTROS DELITOS,CELAYA,2021,ENERO,14,ALAMOS,CALLE GOLONDRINAS,,-100.8506784,20.5288321
OTROS DELITOS,CELAYA,2021,ENERO,18,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,,-100.8123464,20.5017957
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,17,LA MACHUCA,CALLE FRANCISCO JAVIER MINA,,-100.7494684,20.4661621
ROBO A NEGOCIO,CELAYA,2021,ENERO,17,MISION SANTA FE,CAMINO A SAN MIGUEL OCTOPAN,SIN VIOLENCIA,-100.7941474,20.5492797
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,17,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
CONTRA LA SALUD,CELAYA,2021,ENERO,17,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,17,SAN FRANCISCO,NO CATALOGADO,,-100.8482348,20.5409292
OTROS DELITOS,CELAYA,2021,ENERO,17,EMILIANO ZAPATA,AVENIDA TIERRA Y LIBERTAD,,-100.7985253,20.541359
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,17,SAN ANTONIO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.814952,20.5293248
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,17,LA RESURRECCION,CALLE BATALLÓN DE SAN PATRICIO,SIN VIOLENCIA,-100.8113519,20.51692
ABORTO,CELAYA,2021,ENERO,17,SIENA,CALLE CEBADA,,-100.8112885,20.5279612
LESIONES DOLOSAS,CELAYA,2021,ENERO,13,SAN ANDRES,CALLE MANUEL OROZCO Y BERRA,,-100.8182427,20.5441503
CONTRA LA SALUD,CELAYA,2021,ENERO,17,TENERIA DEL SANTUARIO,CALLE INDEPENDENCIA,,-100.7968208,20.5973007
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2021,FEBRERO,17,JARDINES DE CELAYA 1 RA SECC,CALLE PASEO DE GUANAJUATO,,-100.7971503,20.5193627
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,13,LA LUZ,CALLE INSURGENTES,SIN VIOLENCIA,-100.8469418,20.5397171
ROBO DE VEHÍCULO,CELAYA,2021,FEBRERO,12,RANCHO SECO,AVENIDA LÁZARO CÁRDENAS DEL RÍO,CON VIOLENCIA,-100.8096141,20.4911975
AMENAZAS,CELAYA,2021,FEBRERO,15,CONSTIYUYENTES,2A. PROLONGACIÓN IGNACION ALLENDE,,-100.8136583,20.5206815
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,12,NO CATALOGADO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8312983,20.5537848
AMENAZAS,CELAYA,2021,FEBRERO,13,LA LAJA,CALLE VALENTE RAMOS PATIÑO,,-100.7636215,20.5294063
OTROS DELITOS,CELAYA,2021,FEBRERO,13,NO CATALOGADO,CALLE GANSO,,-100.8513585,20.5264461
ROBO A NEGOCIO,CELAYA,2021,FEBRERO,12,VILLAS REALES,CALLE DE LA VÍA,SIN VIOLENCIA,-100.7911229,20.533919
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,13,PUESTA DEL SOL,CALLE CREPÚSCULO,SIN VIOLENCIA,-100.8112885,20.5279612
OTROS DELITOS,CELAYA,2021,FEBRERO,10,TABACHINES,CERRADA AQUILA,,-100.8614071,20.532254
CONTRA LA SALUD,CELAYA,2021,FEBRERO,9,LAS DELICIAS,CALLE TORRES LANDA,,-100.7762523,20.5171325
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,10,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8319831,20.5540478
LESIONES DOLOSAS,CELAYA,2021,FEBRERO,10,ZONA CENTRO,CALLE 5 DE MAYO,,-100.8129361,20.5246825
DAÑOS,CELAYA,2021,FEBRERO,10,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,,-100.792277,20.5496447
LESIONES DOLOSAS,CELAYA,2021,FEBRERO,12,RANCHO SECO,NO CATALOGADO,,-100.8084675,20.4899119
ROBOS DIVERSOS,CELAYA,2021,ENERO,15,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,18,LIBERACION,CALLE ROMANA JARQUÍN,,-100.7973728,20.5261819
AMENAZAS,CELAYA,2021,ENERO,19,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2021,ENERO,16,EL DORADO,CALLE ALFONSO RIVERA PÉREZ CAMPOS,,-100.8093775,20.5118267
AMENAZAS,CELAYA,2021,ENERO,19,EL DORADO,CALLE FRANCISCO VILLA,,-100.8093876,20.5123091
FRAUDE,CELAYA,2021,ENERO,19,LAS ARBOLEDAS,CAMINO REAL,,-100.8287879,20.5154166
OTROS DELITOS,CELAYA,2021,ENERO,19,10 DE ABRIL,AVENIDA TECNOLÓGICO,,-100.8218559,20.5626876
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,EL ATRIO,AVENIDA SANTUARIO,CON VIOLENCIA,-100.8368728,20.5549544
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,LAGOS,CALLE LAGUNA VERDE,CON VIOLENCIA,-100.8341559,20.5105535
ROBO A NEGOCIO,CELAYA,2021,ENERO,19,DE TIERRAS NEGRAS,PRIVADA VICENTE CORTEZ,CON VIOLENCIA,-100.826232,20.5272916
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,ROSA LINDA,CALLE ORQUÍDEAS,SIN VIOLENCIA,-100.8361308,20.517387
LESIONES DOLOSAS,CELAYA,2021,ENERO,19,ALAMEDA,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
FRAUDE,CELAYA,2021,ENERO,19,LA AURORA,CALLE JAIME NUNÓ,,-100.8111586,20.5148661
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,LAS FLORES,CALLE HELIOTROPO,SIN VIOLENCIA,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2021,ENERO,19,RENACIMIENTO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,ENERO,19,LIBERACION,MARGARITA BASURTO,,-100.798928,20.5266607
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,19,VILLAS DEL ROMERAL,CALLE VILLA DEL PEDREGAL,,-100.8075155,20.4984233
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,19,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,,-100.8112885,20.5279612
LESIONES DOLOSAS,CELAYA,2021,ENERO,19,ZONA CENTRO,CALLE LUIS CORTÁZAR,,-100.8098123,20.5192262
ROBO A NEGOCIO,CELAYA,2021,ENERO,19,ZONA DE ORO DEL BAJIO,AVENIDA ORO,CON VIOLENCIA,-100.8314408,20.5412529
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,YUSTIS,JUVENTINO ROSAS - CELAYA,CON VIOLENCIA,-100.8619467,20.5799433
ABUSO DE CONFIANZA,CELAYA,2021,ENERO,18,PASEO DEL CAMPESTRE,CALLE PASEO DEL CAMPESTRE,,-100.7936567,20.5260314
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,EL ATRIO,CIRCUITO SAN JORGE,CON VIOLENCIA,-100.8368728,20.5549544
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,LA HERRADURA,AUTOPISTA QUERÉTARO-CELAYA,CON VIOLENCIA,-100.7720555,20.5528668
AMENAZAS,CELAYA,2021,ENERO,18,BOSQUES DE LA ALAMEDA,CALLE PASEO DEL BOSQUE,,-100.8084578,20.5345071
OTROS DELITOS,CELAYA,2021,ENERO,19,NO CATALOGADO,CALLE SAN PEDRO,,-100.8459817,20.5426742
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,ALAMEDA,CALLE GUILLERMO PRIETO,SIN VIOLENCIA,-100.8066357,20.5302507
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,SANTOS DEGOLLADO (EL BECERRO),NO CATALOGADO,SIN VIOLENCIA,-100.8469105,20.5474083
ROBO A NEGOCIO,CELAYA,2021,ENERO,18,DEL PARQUE,AVENIDA PROFESOR FRANCISCO JUÁREZ,CON VIOLENCIA,-100.8270289,20.5371374
ROBOS DIVERSOS,CELAYA,2021,ENERO,19,TIERRA Y LIBERTAD,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.801623,20.5457908
CONTRA LA SALUD,CELAYA,2021,ENERO,17,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
LESIONES DOLOSAS,CELAYA,2021,ENERO,17,DEL BOSQUE,CALLE JACARANDAS,,-100.7963405,20.5083912
ROBOS DIVERSOS,CELAYA,2021,ENERO,18,EL DORADO,CALLE PLAZA ANTONIO PLAZA,SIN VIOLENCIA,-100.8081383,20.5120376
