delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS,CELAYA,2025,FEBRERO,22,LA CALESA CELAYA GUANAJUATO,SAN JACINTO,,-100.8441114,20.5543861
DAÑOS,CELAYA,2025,FEBRERO,23,EMETERIA VALENCIA CELAYA GUANAJUATO,MARISCAL IGNACIO CAMARGO,,-100.8165863,20.5123899
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,23,VALLE HERMOSO CELAYA GUANAJUATO,ARTEMISA,,-100.8237135,20.5385359
AMENAZAS,CELAYA,2025,FEBRERO,10,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,PROLONGACIÓN TERCERA PRIVADA DE AMADO NERVO,,-100.7425678,20.5724801
FRAUDE,CELAYA,2025,FEBRERO,8,OBRERO MUNDIAL CELAYA GUANAJUATO,ANA VILLEGAS,,-100.7985251,20.5228951
AMENAZAS,CELAYA,2025,FEBRERO,2,CAMARGO CELAYA GUANAJUATO,CALLE AVENIDA REVOLUCIÓN,,-100.8016016,20.5584199
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,7,GUANAJUATO,LIBRAMIENTO SUR DE CELAYA,CON VIOLENCIA,-100.8161182,20.4841658
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,5,EL CALVARIO COLONIA CELAYA GUANAJUATO,CALVARIO,SIN VIOLENCIA,-100.8112885,20.5279612
AMENAZAS,CELAYA,2025,FEBRERO,10,EJIDAL CELAYA GUANAJUATO,EJIDO DEL SAUZ,,-100.8314426,20.5042357
OTROS DELITOS,CELAYA,2025,FEBRERO,6,COLONIA CENTRO CELAYA GUANAJUATO,IGNACIO ALLENDE,,-100.8139419,20.5176807
OTROS DELITOS,CELAYA,2025,FEBRERO,7,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,,-100.8229767,20.4891538
AMENAZAS,CELAYA,2025,FEBRERO,22,VILLAS DEL BAJIO I CELAYA GUANAJUATO,VILLA DE TRIANA,,-100.865634,20.5598098
EXTORSION,CELAYA,2025,FEBRERO,6,VILLA DE LOS REYES CELAYA GUANAJUATO,ZACATECAS,,-100.8015654,20.5228621
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA,-100.7940399,20.5364133
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,,-100.8176182,20.5245066
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,10,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,COLONIA LAS PALMAS GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8122993,20.4641697
OTROS DELITOS,CELAYA,2025,FEBRERO,4,TENERÍA DEL SANTUARIO GUANAJUATO,FRANCISCO I MADERO,,-100.7974376,20.5967874
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,5,LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA,-100.8353452,20.5323679
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,5,CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,,-100.852619,20.5443671
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,23,COLONIA CENTRO CELAYA GUANAJUATO,NICOLÁS BRAVO,,-100.8182541,20.5208025
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,18,JACARANDAS CELAYA GUANAJUATO,CERRO DE LAS CAMPAÑAS,,-100.8198782,20.5081397
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,10,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,2A. DE AMERICAS,,-100.8250547,20.5333057
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,10,VILLAS DEL ROCIO CELAYA GUANAJUATO,DE ROSAS MORENO,SIN VIOLENCIA,-100.8159681,20.5147471
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CACAO,,-100.795865,20.5028496
FRAUDE,CELAYA,2025,FEBRERO,11,CELAYA GUANAJUATO,JOSÉ MARÍA MORELOS Y PAVÓN,,-100.8379704,20.5655926
DAÑOS,CELAYA,2025,FEBRERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,,-100.7941474,20.5492797
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,CELAYA GUANAJUATO,NORTHEAST AXIS LUIS DONALDO COLOSIO,CON VIOLENCIA,-100.845493,20.5474323
DAÑOS,CELAYA,2025,FEBRERO,6,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,SANTA MARÍA DEL REFUGIO GUANAJUATO,LAS CRUCES,,-100.8054826,20.4418959
VIOLACION,CELAYA,2025,FEBRERO,10,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,CALLE SAN JUAN,,-100.8553771,20.5549607
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,10,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,,-100.8111185,20.5515707
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,9,SAN ISIDRO GUANAJUATO,OLIVEROS,SIN VIOLENCIA,-100.7846881,20.6290084
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,DE LOS CEREZOS,,-100.7986775,20.5110872
OTROS DELITOS,CELAYA,2025,FEBRERO,10,SAN ANTONIO CELAYA GUANAJUATO,SILVANO RAMOS,,-100.815852,20.532599
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8589638,20.5580582
OTROS DELITOS,CELAYA,2025,FEBRERO,3,SAN JUANICO CELAYA GUANAJUATO,CUARZO,,-100.8347694,20.5385893
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,5,EL DORADO CELAYA GUANAJUATO,ALFONSO RIVERA PÉREZ CAMPOS,,-100.8093775,20.5118267
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,MESQUITEZ,SIN VIOLENCIA,-100.8853895,20.5311997
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,LAS ARBOLEDAS CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8141387,20.5196132
OTROS DELITOS,CELAYA,2025,FEBRERO,9,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,CIRCUITOS,,-100.7809936,20.5497656
FRAUDE,CELAYA,2025,FEBRERO,5,RANCHO SECO CELAYA GUANAJUATO,ZACATECAS,,-100.8141549,20.4913544
CONTRA LA SALUD,CELAYA,2025,FEBRERO,4,MÉXICO CELAYA GUANAJUATO,CHICHEN-ITZA,,-100.8293044,20.5477297
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,BRONCE,,-100.8312727,20.5422217
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,4,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,TABACHINES,,-100.7953585,20.5162971
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,6,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.7876934,20.5488881
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,SANTA MARIA CELAYA GUANAJUATO,CAMINO A JOFRE,,-100.819466,20.4989463
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA JURICA,,-100.8500952,20.5579239
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,MANUEL DOBLADO,SIN VIOLENCIA,-100.8204947,20.5232315
EXTORSION,CELAYA,2025,FEBRERO,1,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,,-100.811613,20.5271229
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,3,EL DORADO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,23,SAN ELÍAS GUANAJUATO,NO CATALOGADO,,-100.8416193,20.6341187
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,23,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2025,FEBRERO,5,LATINOAMERICANA CELAYA GUANAJUATO,PERÚ,,-100.8346425,20.5450375
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,4,FOVISSSTE CELAYA GUANAJUATO,ANTONIO GARCÍA CUBAS,CON VIOLENCIA,-100.8165853,20.5396235
OTROS DELITOS,CELAYA,2025,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,4,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,FRESNO,CON VIOLENCIA,-100.8145823,20.5586143
DAÑOS,CELAYA,2025,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2025,FEBRERO,6,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,,-100.8176182,20.5245066
OTROS DELITOS,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,CIRCUITO DEL PRADO,,-100.8541414,20.5585329
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,11,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,CALLE ALIGUSTRE,,-100.8854027,20.5319348
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,CELAYA COLONIA DEL PARQUE GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8268053,20.5372789
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,8,VILLAS DEL BAJIO I CELAYA GUANAJUATO,AVENIDA 15 DE ABRIL,,-100.8653957,20.5592535
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,10,SANTA ISABEL CELAYA GUANAJUATO,CAMINO A JOFRE,,-100.8185665,20.5046553
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,11,TECNOLOGICO CELAYA GUANAJUATO,MÉDICOS,,-100.8090359,20.5439657
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VAINILLA,,-100.7939525,20.5020713
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,4,NUEVO TECNOLOGICO CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,,-100.8115524,20.5460074
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,11,LA SUIZA CELAYA GUANAJUATO,LUCERNA,CON VIOLENCIA,-100.8230171,20.5166845
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA CHÁVEZ,,-100.7951818,20.5225368
DAÑOS,CELAYA,2025,FEBRERO,5,EL DORADO CELAYA GUANAJUATO,COMBATES DE CELAYA,,-100.8099024,20.5119376
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,4,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,CALLE FERROCARRIL CENTRAL,SIN VIOLENCIA,-100.8248137,20.5317145
DAÑOS,CELAYA,2025,FEBRERO,4,LAS DELICIAS CELAYA GUANAJUATO,LIBRAMIENTO NORORIENTE,,-100.7796634,20.5178469
DAÑOS,CELAYA,2025,FEBRERO,6,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8322013,20.5362293
VIOLACION,CELAYA,2025,FEBRERO,7,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,,-100.852619,20.5443671
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,FONTANA RESIDENCIAL CELAYA GUANAJUATO,FUENTE DE LA BARCAZA,,-100.8112885,20.5279612
CONTRA LA SALUD,CELAYA,2025,FEBRERO,5,DOS PLAZAS CELAYA GUANAJUATO,PLAN DE TUXTEPEC,,-100.8270349,20.5558277
DAÑOS,CELAYA,2025,FEBRERO,1,COLONIA CENTRO CELAYA GUANAJUATO,LIBERTAD,,-100.8104921,20.5203403
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,CIRCUITO VOLTAIRE,,-100.7837495,20.5294909
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,19,LAS DELICIAS CELAYA GUANAJUATO,TORRES LANDA,SIN VIOLENCIA,-100.7762523,20.5171325
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,RANCHO SECO CELAYA GUANAJUATO,LÁZARO CÁRDENAS,,-100.812135,20.4963048
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,19,CELAYA GUANAJUATO,DEL CANAL,CON VIOLENCIA,-100.8101055,20.5580161
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,19,LA CONCORDIA GUANAJUATO,NO CATALOGADO,,-100.8611984,20.5782997
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,2,EMILIANO ZAPATA CELAYA GUANAJUATO,LUCIO MORENO,,-100.8009238,20.5424989
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,7,INDUSTRIAL CELAYA GUANAJUATO,AVENIDA INDUSTRIALES,SIN VIOLENCIA,-100.8052683,20.5485691
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,LOS NARANJOS CELAYA GUANAJUATO,LIMONERO,CON VIOLENCIA,-100.8494568,20.5530765
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,CELAYA GUANAJUATO,HALCÓN,,-100.8423131,20.5308009
DAÑOS,CELAYA,2025,FEBRERO,4,ALAMOS CELAYA GUANAJUATO,FLOR DE PRIMAVERA,,-100.8498841,20.5287985
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,11,EJIDAL CELAYA GUANAJUATO,EJIDO DE GALVANES,,-100.8288047,20.5036983
OTROS DELITOS,CELAYA,2025,FEBRERO,10,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
OTROS DELITOS,CELAYA,2025,FEBRERO,11,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DEL MILAGRO,,-100.7849537,20.5527255
OTROS DELITOS,CELAYA,2025,FEBRERO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
CONTRA LA SALUD,CELAYA,2025,FEBRERO,5,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,ACELGA,,-100.7811105,20.5501258
AMENAZAS,CELAYA,2025,FEBRERO,5,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA DEL CARBÓN,,-100.8065769,20.497621
AMENAZAS,CELAYA,2025,FEBRERO,8,SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,,-100.8826535,20.5162034
CONTRA LA SALUD,CELAYA,2025,FEBRERO,11,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,AGUASCALIENTES,,-100.7852794,20.5516448
OTROS DELITOS,CELAYA,2025,FEBRERO,6,RANCHO SECO CELAYA GUANAJUATO,EJE JUAN PABLO II,,-100.83927,20.497094
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,5,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,SIN VIOLENCIA,-100.8468279,20.533016
CONTRA LA SALUD,CELAYA,2025,FEBRERO,8,ALAMEDA CELAYA GUANAJUATO,SINALOA,,-100.8128756,20.5306448
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,2,VALLE HERMOSO CELAYA GUANAJUATO,MARGARITA,,-100.8223481,20.5395805
OTROS DELITOS,CELAYA,2025,FEBRERO,19,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,PASEO DE LA CALZADA,,-100.8100205,20.5340216
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,,-100.8323744,20.4908342
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,11,200-A LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA,-100.8391501,20.5324599
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,8,JARDINES DE CELAYA 2DA SECCIÓN CELAYA GUANAJUATO,PASEO DE GUANAJUATO,,-100.7986915,20.514198
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,7,TECNOLOGICO CELAYA GUANAJUATO,ECONOMISTAS,,-100.806307,20.5442851
DAÑOS,CELAYA,2025,FEBRERO,4,1A LOS LAURELES CELAYA GUANAJUATO,FERROCARRIL CENTRAL,,-100.8287991,20.5297707
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,SIN VIOLENCIA,-100.7922491,20.5342624
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,,-100.7941474,20.5492797
DAÑOS,CELAYA,2025,FEBRERO,5,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,DE LOS CEREZOS,,-100.7986775,20.5110872
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,22,CELAYA GUANAJUATO,QUINTA REAL DE LAS AZUCENAS,,-100.8662887,20.5550549
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,23,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,ELENA GARRO,SIN VIOLENCIA,-100.8202996,20.5677936
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,8,SAN JUANICO CELAYA GUANAJUATO,MINA DE MELLADO,,-100.8393251,20.536975
DAÑOS,CELAYA,2025,FEBRERO,8,SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,,-100.8826535,20.5162034
OTROS DELITOS,CELAYA,2025,FEBRERO,11,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,16 DE SEPTIEMBRE,,-100.8036421,20.5253851
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,5,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,,-100.8307094,20.5210578
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,6,EMILIANO ZAPATA CELAYA GUANAJUATO,CARLOS M. PERALTA,,-100.8003511,20.5449734
OTROS DELITOS,CELAYA,2025,FEBRERO,11,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,PROLONGACIÓN AVENIDA LAS TORRES,,-100.8587803,20.5609071
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,18,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DE RAUDALES,,-100.8132363,20.5392383
DAÑOS,CELAYA,2025,FEBRERO,19,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DEL BOSQUE,,-100.8508677,20.5542277
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,8,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.8227234,20.5523856
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,8,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE DEL BOSQUE,SIN VIOLENCIA,-100.8262416,20.5380292
AMENAZAS,CELAYA,2025,FEBRERO,2,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,,-100.7866303,20.5691276
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,4,LA FAVORITA CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,CON VIOLENCIA,-100.8004997,20.5366809
OTROS DELITOS,CELAYA,2025,FEBRERO,4,MONTE BLANCO CELAYA GUANAJUATO,EJIDO CERRO PRIETO,,-100.8283726,20.5079825
FRAUDE,CELAYA,2025,FEBRERO,4,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,,-100.8372034,20.5011757
CONTRA LA SALUD,CELAYA,2025,FEBRERO,8,EMILIANO ZAPATA CELAYA GUANAJUATO,OTILIO MONTAÑO,,-100.7972529,20.5405325
OTROS DELITOS,CELAYA,2025,FEBRERO,8,CAPITALES DE EUROPA CELAYA GUANAJUATO,COMBATES DE CELAYA,,-100.811474,20.5118394
DAÑOS,CELAYA,2025,FEBRERO,8,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,HACIENDA DE LA ERRE,,-100.8106982,20.5727248
CONTRA LA SALUD,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,MARGARITA,,-100.8248386,20.5391341
OTROS DELITOS,CELAYA,2025,FEBRERO,4,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,HERMENEGILDO GALEANA,,-100.8245433,20.5266292
OTROS DELITOS,CELAYA,2025,FEBRERO,5,VALLE DE GIRASOLES CELAYA GUANAJUATO,VALLE DE LOS OLIVOS,,-100.8407853,20.530373
OTROS DELITOS,CELAYA,2025,FEBRERO,5,CAMARGO CELAYA GUANAJUATO,CALLE AVENIDA REVOLUCIÓN,,-100.8016016,20.5584199
OTROS DELITOS,CELAYA,2025,FEBRERO,23,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,PROLONGACIÓN ÁLVARO OBREGÓN,,-100.8027514,20.5567315
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,23,COLONIA CENTRO CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA,-100.8234902,20.5164335
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,23,LAS FLORES CELAYA GUANAJUATO,CLAVEL,,-100.8160994,20.5042772
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,LAS ARBOLEDAS CELAYA GUANAJUATO,AVENIDA ARBOLEDAS,CON VIOLENCIA,-100.8334618,20.5152605
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,BENITO JUÁREZ CELAYA GUANAJUATO,MARIANO ABASOLO,,-100.8030056,20.5414285
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,3,LOS NARANJOS CELAYA GUANAJUATO,LOS NARANJOS,,-100.8472633,20.5528992
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,20,EL VERGEL CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,,-100.8046048,20.5153875
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,21,MOCTEZUMA CELAYA GUANAJUATO,CHILPANCINGO,,-100.7885162,20.5467972
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,22,LA CALESA CELAYA GUANAJUATO,JAELES,,-100.8464337,20.5568548
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,20,MOCTEZUMA CELAYA GUANAJUATO,DURANGO,,-100.7880991,20.5457639
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,SANTA ISABEL CELAYA GUANAJUATO,CAMINO A JOFRE,,-100.8185665,20.5046553
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,10,SAN ANTONIO CELAYA GUANAJUATO,BENITO JUÁREZ,,-100.814952,20.5293248
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,7,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,SIN VIOLENCIA,-100.8179207,20.5262258
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,21,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,,-100.8229767,20.4891538
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
CONTRA LA SALUD,CELAYA,2025,FEBRERO,4,3 GUERRAS CELAYA GUANAJUATO,NO CATALOGADO,,-100.7886239,20.5160753
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,TOMATE,,-100.7799036,20.5504273
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,5,BENITO JUÁREZ CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8042362,20.5386954
OTROS DELITOS,CELAYA,2025,FEBRERO,6,RANCHO SECO CELAYA GUANAJUATO,SINALOA,,-100.8130717,20.4932463
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,CON VIOLENCIA,-100.8347043,20.5167081
DAÑOS,CELAYA,2025,FEBRERO,18,LOS PINOS II CELAYA GUANAJUATO,AVENIDA EL SAUZ,,-100.8412963,20.5459453
AMENAZAS,CELAYA,2025,FEBRERO,4,SAN JUAN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,,-100.820826,20.5114477
FRAUDE,CELAYA,2025,FEBRERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,INDEPENDENCIA,,-100.7527706,20.425018
CONTRA LA SALUD,CELAYA,2025,FEBRERO,1,SAN MIGUEL OCTOPAN GUANAJUATO,CALLE ARBOLEDA,,-100.7480236,20.5740456
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,5,LIBERACION CELAYA GUANAJUATO,JACARANDA,,-100.7945807,20.527847
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,5,LAS FUENTES CELAYA GUANAJUATO,FUENTE DE MERCURIO,,-100.831836,20.5219817
